-100.00000    -0.53847  
-99.00000    -0.55490  
-98.00000    -0.53700  
-97.00000    -0.55631  
-96.00000    -0.54071  
-95.00000    -0.56208  
-94.00000    -0.55199  
-93.00000    -0.56437  
-92.00000    -0.53873  
-91.00000    -0.55142  
-90.00000    -0.53270  
-89.00000    -0.54858  
-88.00000    -0.53457  
-87.00000    -0.54889  
-86.00000    -0.53108  
-85.00000    -0.54050  
-84.00000    -0.51808  
-83.00000    -0.52407  
-82.00000    -0.50012  
-81.00000    -0.51262  
-80.00000    -0.50081  
-79.00000    -0.51213  
-78.00000    -0.49439  
-77.00000    -0.50799  
-76.00000    -0.49071  
-75.00000    -0.48998  
-74.00000    -0.46006  
-73.00000    -0.46805  
-72.00000    -0.44632  
-71.00000    -0.44378  
-70.00000    -0.41251  
-69.00000    -0.41710  
-68.00000    -0.39585  
-67.00000    -0.39248  
-66.00000    -0.36774  
-65.00000    -0.36008  
-64.00000    -0.32740  
-63.00000    -0.32615  
-62.00000    -0.30481  
-61.00000    -0.29456  
-60.00000    -0.26091  
-59.00000    -0.25949  
-58.00000    -0.24307  
-57.00000    -0.22753  
-56.00000    -0.19403  
-55.00000    -0.18524  
-54.00000    -0.15918  
-53.00000    -0.14137  
-52.00000    -0.11181  
-51.00000    -0.10120  
-50.00000    -0.08060  
-49.00000    -0.05413  
-48.00000    -0.01635  
-47.00000    0.00617  
-46.00000    0.03717  
-45.00000    0.04805  
-44.00000    0.06354  
-43.00000    0.08796  
-42.00000    0.11485  
-41.00000    0.13866  
-40.00000    0.16591  
-39.00000    0.18553  
-38.00000    0.20603  
-37.00000    0.24361  
-36.00000    0.27980  
-35.00000    0.31028  
-34.00000    0.33680  
-33.00000    0.36284  
-32.00000    0.38232  
-31.00000    0.41391  
-30.00000    0.43537  
-29.00000    0.46303  
-28.00000    0.47875  
-27.00000    0.51063  
-26.00000    0.52747  
-25.00000    0.55369  
-24.00000    0.56229  
-23.00000    0.59277  
-22.00000    0.60566  
-21.00000    0.63306  
-20.00000    0.63891  
-19.00000    0.67790  
-18.00000    0.69378  
-17.00000    0.71845  
-16.00000    0.71711  
-15.00000    0.75113  
-14.00000    0.75849  
-13.00000    0.78268  
-12.00000    0.77832  
-11.00000    0.81665  
-10.00000    0.82536  
-9.00000    0.84668  
-8.00000    0.83655  
-7.00000    0.86540  
-6.00000    0.86141  
-5.00000    0.88770  
-4.00000    0.88083  
-3.00000    0.90759  
-2.00000    0.90085  
-1.00000    0.92583  
0.00000    0.91698  
1.00000    0.93846  
2.00000    0.92564  
3.00000    0.93974  
4.00000    0.91858  
5.00000    0.93426  
6.00000    0.91546  
7.00000    0.93153  
8.00000    0.91239  
9.00000    0.92427  
10.00000    0.90134  
11.00000    0.90461  
12.00000    0.87362  
13.00000    0.88892  
14.00000    0.87043  
15.00000    0.87784  
16.00000    0.85140  
17.00000    0.85699  
18.00000    0.82895  
19.00000    0.83149  
20.00000    0.80184  
21.00000    0.80579  
22.00000    0.77887  
23.00000    0.77534  
24.00000    0.74224  
25.00000    0.74075  
26.00000    0.71112  
27.00000    0.70993  
28.00000    0.68199  
29.00000    0.66891  
30.00000    0.63069  
31.00000    0.62138  
32.00000    0.58975  
33.00000    0.57974  
34.00000    0.54972  
35.00000    0.53342  
36.00000    0.49933  
37.00000    0.48511  
38.00000    0.45696  
39.00000    0.42865  
40.00000    0.38935  
41.00000    0.37343  
42.00000    0.34673  
43.00000    0.32448  
44.00000    0.29529  
45.00000    0.27452  
46.00000    0.25095  
47.00000    0.20907  
48.00000    0.16801  
49.00000    0.14496  
50.00000    0.12185  
51.00000    0.09901  
52.00000    0.08176  
53.00000    0.05408  
54.00000    0.03198  
55.00000    0.00815  
56.00000    -0.01025  
57.00000    -0.04033  
58.00000    -0.06015  
59.00000    -0.08162  
60.00000    -0.09264  
61.00000    -0.11816  
62.00000    -0.12863  
63.00000    -0.16164  
64.00000    -0.17493  
65.00000    -0.20611  
66.00000    -0.21787  
67.00000    -0.24700  
68.00000    -0.25556  
69.00000    -0.27020  
70.00000    -0.26495  
71.00000    -0.29424  
72.00000    -0.30260  
73.00000    -0.32745  
74.00000    -0.32814  
75.00000    -0.35795  
76.00000    -0.36395  
77.00000    -0.38651  
78.00000    -0.38646  
79.00000    -0.41028  
80.00000    -0.40814  
81.00000    -0.42726  
82.00000    -0.41799  
83.00000    -0.43922  
84.00000    -0.43481  
85.00000    -0.44661  
86.00000    -0.43245  
87.00000    -0.45375  
88.00000    -0.44694  
89.00000    -0.45759  
90.00000    -0.44294  
91.00000    -0.46499  
92.00000    -0.45799  
93.00000    -0.48571  
94.00000    -0.47662  
95.00000    -0.51573  
96.00000    -0.51647  
97.00000    -0.53850  
98.00000    -0.51985  
99.00000    -0.55297  
100.00000    -0.53914  
