-100.00000    -0.51258  
-99.00000    -0.51011  
-98.00000    -0.48518  
-97.00000    -0.47896  
-96.00000    -0.44955  
-95.00000    -0.43828  
-94.00000    -0.40758  
-93.00000    -0.39822  
-92.00000    -0.37161  
-91.00000    -0.35752  
-90.00000    -0.32319  
-89.00000    -0.31116  
-88.00000    -0.28118  
-87.00000    -0.27268  
-86.00000    -0.24649  
-85.00000    -0.23352  
-84.00000    -0.20625  
-83.00000    -0.19246  
-82.00000    -0.16626  
-81.00000    -0.14535  
-80.00000    -0.11331  
-79.00000    -0.10033  
-78.00000    -0.07701  
-77.00000    -0.05908  
-76.00000    -0.03066  
-75.00000    -0.01564  
-74.00000    0.00736  
-73.00000    0.02770  
-72.00000    0.05905  
-71.00000    0.07944  
-70.00000    0.10510  
-69.00000    0.12345  
-68.00000    0.14978  
-67.00000    0.17929  
-66.00000    0.21164  
-65.00000    0.22970  
-64.00000    0.24933  
-63.00000    0.27161  
-62.00000    0.28790  
-61.00000    0.30692  
-60.00000    0.32289  
-59.00000    0.34532  
-58.00000    0.36188  
-57.00000    0.38553  
-56.00000    0.40348  
-55.00000    0.42451  
-54.00000    0.43833  
-53.00000    0.45798  
-52.00000    0.46942  
-51.00000    0.49172  
-50.00000    0.50353  
-49.00000    0.53158  
-48.00000    0.54830  
-47.00000    0.56631  
-46.00000    0.57079  
-45.00000    0.59792  
-44.00000    0.61104  
-43.00000    0.63091  
-42.00000    0.63522  
-41.00000    0.66111  
-40.00000    0.67056  
-39.00000    0.68713  
-38.00000    0.68607  
-37.00000    0.70220  
-36.00000    0.69909  
-35.00000    0.71694  
-34.00000    0.71576  
-33.00000    0.74298  
-32.00000    0.75033  
-31.00000    0.77428  
-30.00000    0.77723  
-29.00000    0.79669  
-28.00000    0.79391  
-27.00000    0.81142  
-26.00000    0.80683  
-25.00000    0.82853  
-24.00000    0.82775  
-23.00000    0.84444  
-22.00000    0.83739  
-21.00000    0.85382  
-20.00000    0.84687  
-19.00000    0.87020  
-18.00000    0.86917  
-17.00000    0.88826  
-16.00000    0.88216  
-15.00000    0.89822  
-14.00000    0.88869  
-13.00000    0.90519  
-12.00000    0.89583  
-11.00000    0.91415  
-10.00000    0.90622  
-9.00000    0.92314  
-8.00000    0.91422  
-7.00000    0.93491  
-6.00000    0.92907  
-5.00000    0.94759  
-4.00000    0.93927  
-3.00000    0.95677  
-2.00000    0.94737  
-1.00000    0.95919  
0.00000    0.94365  
1.00000    0.95729  
2.00000    0.94363  
3.00000    0.95575  
4.00000    0.94137  
5.00000    0.95818  
6.00000    0.94732  
7.00000    0.95796  
8.00000    0.94206  
9.00000    0.94641  
10.00000    0.92475  
11.00000    0.93219  
12.00000    0.91354  
13.00000    0.92652  
14.00000    0.91367  
15.00000    0.92209  
16.00000    0.90374  
17.00000    0.90900  
18.00000    0.88794  
19.00000    0.89467  
20.00000    0.87442  
21.00000    0.88550  
22.00000    0.87259  
23.00000    0.87570  
24.00000    0.85419  
25.00000    0.85223  
26.00000    0.82693  
27.00000    0.82876  
28.00000    0.80848  
29.00000    0.81272  
30.00000    0.79522  
31.00000    0.79395  
32.00000    0.77032  
33.00000    0.77688  
34.00000    0.76128  
35.00000    0.76273  
36.00000    0.74401  
37.00000    0.74392  
38.00000    0.72493  
39.00000    0.71771  
40.00000    0.69222  
41.00000    0.69225  
42.00000    0.67454  
43.00000    0.66789  
44.00000    0.64605  
45.00000    0.63601  
46.00000    0.61121  
47.00000    0.60455  
48.00000    0.58475  
49.00000    0.57514  
50.00000    0.55454  
51.00000    0.54182  
52.00000    0.52008  
53.00000    0.50655  
54.00000    0.48444  
55.00000    0.47151  
56.00000    0.45105  
57.00000    0.43831  
58.00000    0.41829  
59.00000    0.39701  
60.00000    0.37087  
61.00000    0.35277  
62.00000    0.33275  
63.00000    0.30957  
64.00000    0.28701  
65.00000    0.26579  
66.00000    0.24528  
67.00000    0.22335  
68.00000    0.20388  
69.00000    0.17841  
70.00000    0.15900  
71.00000    0.13216  
72.00000    0.11229  
73.00000    0.08014  
74.00000    0.05970  
75.00000    0.03307  
76.00000    0.01647  
77.00000    -0.01437  
78.00000    -0.03289  
79.00000    -0.05818  
80.00000    -0.07236  
81.00000    -0.09471  
82.00000    -0.10447  
83.00000    -0.13073  
84.00000    -0.14290  
85.00000    -0.18256  
86.00000    -0.20311  
87.00000    -0.23107  
88.00000    -0.24063  
89.00000    -0.27236  
90.00000    -0.28716  
91.00000    -0.31818  
92.00000    -0.33011  
93.00000    -0.35086  
94.00000    -0.35668  
95.00000    -0.38602  
96.00000    -0.39479  
97.00000    -0.41879  
98.00000    -0.42242  
99.00000    -0.44941  
100.00000    -0.45376  
