-100.00000    -0.54204  
-99.00000    -0.55724  
-98.00000    -0.54044  
-97.00000    -0.55058  
-96.00000    -0.52303  
-95.00000    -0.53598  
-94.00000    -0.51742  
-93.00000    -0.53047  
-92.00000    -0.50915  
-91.00000    -0.51245  
-90.00000    -0.48458  
-89.00000    -0.50031  
-88.00000    -0.49368  
-87.00000    -0.49997  
-86.00000    -0.47880  
-85.00000    -0.48338  
-84.00000    -0.46385  
-83.00000    -0.46674  
-82.00000    -0.44596  
-81.00000    -0.46080  
-80.00000    -0.45624  
-79.00000    -0.45785  
-78.00000    -0.43823  
-77.00000    -0.44061  
-76.00000    -0.41506  
-75.00000    -0.41603  
-74.00000    -0.39234  
-73.00000    -0.39263  
-72.00000    -0.36983  
-71.00000    -0.36704  
-70.00000    -0.34384  
-69.00000    -0.34347  
-68.00000    -0.32221  
-67.00000    -0.31151  
-66.00000    -0.28059  
-65.00000    -0.27234  
-64.00000    -0.24208  
-63.00000    -0.23899  
-62.00000    -0.21989  
-61.00000    -0.20661  
-60.00000    -0.18049  
-59.00000    -0.16995  
-58.00000    -0.14643  
-57.00000    -0.13485  
-56.00000    -0.11043  
-55.00000    -0.09182  
-54.00000    -0.06104  
-53.00000    -0.04042  
-52.00000    -0.00862  
-51.00000    0.00941  
-50.00000    0.03290  
-49.00000    0.04777  
-48.00000    0.06636  
-47.00000    0.09156  
-46.00000    0.12008  
-45.00000    0.14130  
-44.00000    0.16311  
-43.00000    0.19006  
-42.00000    0.21928  
-41.00000    0.24535  
-40.00000    0.26770  
-39.00000    0.29177  
-38.00000    0.31350  
-37.00000    0.34388  
-36.00000    0.36989  
-35.00000    0.40165  
-34.00000    0.42696  
-33.00000    0.45680  
-32.00000    0.47591  
-31.00000    0.50666  
-30.00000    0.52457  
-29.00000    0.55460  
-28.00000    0.56858  
-27.00000    0.59852  
-26.00000    0.61072  
-25.00000    0.63647  
-24.00000    0.64157  
-23.00000    0.67645  
-22.00000    0.69042  
-21.00000    0.71577  
-20.00000    0.71801  
-19.00000    0.74026  
-18.00000    0.73828  
-17.00000    0.76597  
-16.00000    0.76855  
-15.00000    0.79993  
-14.00000    0.80302  
-13.00000    0.83421  
-12.00000    0.83522  
-11.00000    0.86045  
-10.00000    0.85552  
-9.00000    0.88255  
-8.00000    0.87796  
-7.00000    0.90193  
-6.00000    0.89390  
-5.00000    0.92284  
-4.00000    0.91894  
-3.00000    0.94362  
-2.00000    0.93513  
-1.00000    0.95295  
0.00000    0.93763  
1.00000    0.95505  
2.00000    0.93927  
3.00000    0.94905  
4.00000    0.92519  
5.00000    0.92591  
6.00000    0.89407  
7.00000    0.90615  
8.00000    0.88643  
9.00000    0.89364  
10.00000    0.86911  
11.00000    0.86244  
12.00000    0.82557  
13.00000    0.82719  
14.00000    0.79974  
15.00000    0.80157  
16.00000    0.77608  
17.00000    0.78071  
18.00000    0.75788  
19.00000    0.74945  
20.00000    0.71468  
21.00000    0.71257  
22.00000    0.68620  
23.00000    0.67596  
24.00000    0.64353  
25.00000    0.64020  
26.00000    0.61707  
27.00000    0.60029  
28.00000    0.56555  
29.00000    0.55706  
30.00000    0.53161  
31.00000    0.51073  
32.00000    0.47655  
33.00000    0.46086  
34.00000    0.43348  
35.00000    0.40786  
36.00000    0.37223  
37.00000    0.35137  
38.00000    0.32471  
39.00000    0.29811  
40.00000    0.26779  
41.00000    0.24749  
42.00000    0.22541  
43.00000    0.19058  
44.00000    0.15783  
45.00000    0.12417  
46.00000    0.09637  
47.00000    0.06877  
48.00000    0.04711  
49.00000    0.01795  
50.00000    -0.00506  
51.00000    -0.02315  
52.00000    -0.03157  
53.00000    -0.06356  
54.00000    -0.08446  
55.00000    -0.10638  
56.00000    -0.11716  
57.00000    -0.14510  
58.00000    -0.15936  
59.00000    -0.18827  
60.00000    -0.20393  
61.00000    -0.22412  
62.00000    -0.22668  
63.00000    -0.26284  
64.00000    -0.27849  
65.00000    -0.30666  
66.00000    -0.31101  
67.00000    -0.33982  
68.00000    -0.34866  
69.00000    -0.37376  
70.00000    -0.37401  
71.00000    -0.38957  
72.00000    -0.38462  
73.00000    -0.41026  
74.00000    -0.41281  
75.00000    -0.43449  
76.00000    -0.43209  
77.00000    -0.44836  
78.00000    -0.44447  
79.00000    -0.46118  
80.00000    -0.45318  
81.00000    -0.46134  
82.00000    -0.44611  
83.00000    -0.46582  
84.00000    -0.46200  
85.00000    -0.47359  
86.00000    -0.46212  
87.00000    -0.48172  
88.00000    -0.47440  
89.00000    -0.48598  
90.00000    -0.47077  
91.00000    -0.49193  
92.00000    -0.48727  
93.00000    -0.50737  
94.00000    -0.49596  
95.00000    -0.52090  
96.00000    -0.51173  
97.00000    -0.53391  
98.00000    -0.52307  
99.00000    -0.54642  
100.00000    -0.53136  
