taus,psis
0.0,1.4702648015306297e-20
0.1,2.544734556221654e-20
0.2,3.90891365084708e-20
0.30000000000000004,5.3915080740470794e-20
0.4,6.769604794978911e-20
0.5,7.849783410274122e-20
0.6000000000000001,8.545567350940397e-20
0.7000000000000001,8.85460927885243e-20
0.8,8.853259079504246e-20
0.9,8.636148915218394e-20
1.0,8.286635668772705e-20
1.1,7.865421316540407e-20
1.2000000000000002,7.420685087051201e-20
1.3,6.968183802749476e-20
1.4000000000000001,6.517260733527233e-20
1.5,6.065829128211476e-20
1.6,5.623018729276045e-20
1.7000000000000002,5.19028551308736e-20
1.8,4.779901189359404e-20
1.9000000000000001,4.394375748289501e-20
2.0,4.032584516055719e-20
2.1,3.687326544472298e-20
2.2,3.366052829851569e-20
2.3000000000000003,3.0627115981908307e-20
2.4000000000000004,2.782353163476116e-20
2.5,2.5277036268957517e-20
2.6,2.294380057977731e-20
2.7,2.0803648086729078e-20
2.8000000000000003,1.886182373233008e-20
2.9000000000000004,1.7089400334792243e-20
3.0,1.5472151573106185e-20
3.1,1.3982338359552926e-20
3.2,1.2614751970208943e-20
3.3000000000000003,1.1356329931301467e-20
3.4000000000000004,1.0217974369528807e-20
3.5,9.20307201750319e-21
3.6,8.290152915363695e-21
3.7,7.479330681825186e-21
3.8000000000000003,6.745519008600653e-21
3.9000000000000004,6.0810238686793396e-21
4.0,5.479185088405884e-21
4.1000000000000005,4.9359183795065536e-21
4.2,4.4420589524176734e-21
4.3,3.995061927113795e-21
4.4,3.593753880848464e-21
4.5,3.231738913052557e-21
4.6000000000000005,2.9076770784089968e-21
4.7,2.616377726711961e-21
4.800000000000001,2.354404905181194e-21
4.9,2.119209175949206e-21
5.0,1.907282915015797e-21
5.1000000000000005,1.7156912960117505e-21
5.2,1.5423951640795957e-21
5.300000000000001,1.3857008259096156e-21
5.4,1.2452409589006494e-21
5.5,1.1191753634783655e-21
5.6000000000000005,1.0060317993090122e-21
5.7,9.04626031766768e-22
5.800000000000001,8.135042791062444e-22
5.9,7.3186115656015115e-22
6.0,6.585797887139046e-22
6.1000000000000005,5.92577465796714e-22
6.2,5.331643211361573e-22
6.300000000000001,4.796228733036078e-22
6.4,4.313085953324204e-22
6.5,3.8803461149256516e-22
6.6000000000000005,3.491797615316183e-22
6.7,3.1434440724480267e-22
6.800000000000001,2.829782159386481e-22
6.9,2.548137157185167e-22
7.0,2.2953132586839253e-22
7.1000000000000005,2.06684949513948e-22
7.2,1.861971191054513e-22
7.300000000000001,1.6767781816440449e-22
7.4,1.509289605861122e-22
7.5,1.3584933351908972e-22
7.6000000000000005,1.223162932558147e-22
7.7,1.1016622203568043e-22
7.800000000000001,9.929183204028463e-23
7.9,8.955123467491686e-23
8.0,8.076148584289099e-23
8.1,7.283764097343609e-23
8.200000000000001,6.565730364981346e-23
8.3,5.919139061584927e-23
8.4,5.336341790564223e-23
8.5,4.809857769946053e-23
8.6,4.336480247365873e-23
8.700000000000001,3.9090322898697883e-23
8.8,3.5154353183904605e-23
8.9,3.1481710099312964e-23
9.0,2.789029128584508e-23
9.1,2.4188383543062097e-23
9.200000000000001,2.0229572792344574e-23
9.3,1.602211843263515e-23
9.4,1.1793693883351884e-23
9.5,7.92985393797495e-24
9.600000000000001,4.792000795034477e-24
9.700000000000001,2.5672397558713487e-24
9.8,1.2042946761053498e-24
9.9,4.808779557391886e-25
10.0,1.5617585857302627e-25
10.100000000000001,3.1268204790901533e-26
10.200000000000001,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.600000000000001,0.0
10.700000000000001,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.100000000000001,0.0
11.200000000000001,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.600000000000001,0.0
11.700000000000001,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.100000000000001,0.0
12.200000000000001,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.600000000000001,0.0
12.700000000000001,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.100000000000001,0.0
13.200000000000001,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.700000000000001,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.100000000000001,0.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.600000000000001,0.0
14.700000000000001,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.100000000000001,0.0
15.200000000000001,0.0
15.3,0.0
15.4,0.0
15.5,0.0
15.600000000000001,0.0
15.700000000000001,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.1,0.0
16.2,0.0
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,0.0
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,0.0
17.3,0.0
17.400000000000002,0.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,0.0
17.900000000000002,0.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.400000000000002,0.0
18.5,0.0
18.6,0.0
18.7,0.0
18.8,0.0
18.900000000000002,0.0
19.0,0.0
19.1,0.0
19.200000000000003,0.0
19.3,0.0
19.400000000000002,0.0
19.5,0.0
19.6,0.0
19.700000000000003,0.0
19.8,0.0
19.900000000000002,0.0
20.0,0.0
20.1,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,0.0
20.6,0.0
20.700000000000003,0.0
20.8,0.0
20.900000000000002,0.0
21.0,0.0
21.1,0.0
21.200000000000003,0.0
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.700000000000003,0.0
21.8,0.0
21.900000000000002,0.0
22.0,0.0
22.1,0.0
22.200000000000003,0.0
22.3,0.0
22.400000000000002,0.0
22.5,0.0
22.6,0.0
22.700000000000003,0.0
22.8,0.0
22.900000000000002,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.400000000000002,0.0
23.5,0.0
23.6,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.1,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,0.0
24.700000000000003,0.0
24.8,0.0
24.900000000000002,0.0
25.0,0.0
25.1,0.0
25.200000000000003,0.0
25.3,0.0
25.400000000000002,0.0
25.5,0.0
25.6,0.0
25.700000000000003,0.0
25.8,0.0
25.900000000000002,0.0
26.0,0.0
26.1,0.0
26.200000000000003,0.0
26.3,0.0
26.400000000000002,0.0
26.5,0.0
26.6,0.0
26.700000000000003,0.0
26.8,0.0
26.900000000000002,0.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,0.0
27.400000000000002,0.0
27.5,0.0
27.6,0.0
27.700000000000003,0.0
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.1,0.0
28.200000000000003,0.0
28.3,0.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.700000000000003,0.0
28.8,0.0
28.900000000000002,0.0
29.0,0.0
29.1,0.0
29.200000000000003,0.0
29.3,0.0
29.400000000000002,0.0
29.5,0.0
29.6,0.0
29.700000000000003,0.0
29.8,0.0
29.900000000000002,0.0
