time [days],flux [fnu],noisy_flux [fnu],error [fnu],flux [mag],noisy_flux [mag],error [mag]
0.0,5.2010459677343364e-27,5.171982612664481e-27,2.9063355069855346e-29,17.109773269598133,17.09580331276149,0.013969956836641761
1.0,5.2232758761860654e-27,5.201443717724199e-27,2.1832158461866472e-29,17.105142588891514,17.094693131989665,0.010449456901847528
2.0,5.243231328328271e-27,5.2655894127720804e-27,2.23580844438094e-29,17.101002452606668,17.111662903692917,0.010660451086247398
3.0,5.258865622032982e-27,5.25598210807407e-27,2.8835139589115982e-30,17.097769816052097,17.096399029001162,0.0013707870509328988
4.0,5.270818443469428e-27,5.2080528091443e-27,6.276563432512805e-29,17.095304857659045,17.065534512219195,0.029770345439850524
5.0,5.2745621814243675e-27,5.299532892178123e-27,2.497071075375557e-29,17.094533958598266,17.106369400998442,0.011835442400174891
6.0,5.2635935296269175e-27,5.231369635455694e-27,3.2223894171223297e-29,17.096794139032315,17.081489056112325,0.015305082919989133
7.0,5.235951529820155e-27,5.257053859099686e-27,2.1102329279531437e-29,17.102510956119218,17.112586645876537,0.010075689757319175
8.0,5.2073152383620166e-27,5.195905259777732e-27,1.1409978584284684e-29,17.10846532595814,17.102987465457094,0.005477860501044748
9.0,5.18630321956847e-27,5.169505149370737e-27,1.679807019773293e-29,17.112855239001625,17.104757915394345,0.008097323607281597
10.0,5.173308839073055e-27,5.205357205803159e-27,3.2048366730104416e-29,17.11557898515768,17.13106634910938,0.015487363951698073
11.0,5.1611155784805336e-27,5.096343351809002e-27,6.477222667153169e-29,17.118141037979893,17.08676592842916,0.031375109550734505
12.0,5.154636116182721e-27,5.234008384888911e-27,7.937226870619018e-29,17.119504969167362,17.15800054233547,0.03849557316810634
13.0,5.160514808336126e-27,5.1367548256096076e-27,2.375998272651882e-29,17.11826742845752,17.106756957308335,0.011510471149185408
14.0,5.163386058680081e-27,5.202253677047361e-27,3.8867618367279776e-29,17.117663505469128,17.13648236673844,0.018818861269311867
15.0,5.159476798892963e-27,5.140073940814783e-27,1.940285807818016e-29,17.118485840347766,17.109084277537008,0.009401562810759857
16.0,5.153521091780654e-27,5.117920869301663e-27,3.560022247899077e-29,17.119739855450675,17.10247000157554,0.017269853875134775
17.0,5.146290709498283e-27,5.180354101747252e-27,3.406339224896852e-29,17.12126421128537,17.13781175697012,0.016547545684748827
18.0,5.142662291595236e-27,5.162726057472138e-27,2.006376587690254e-29,17.12202998499359,17.13178357405858,0.009753589064993236
19.0,5.149143112871145e-27,5.098786849911341e-27,5.0356262959803556e-29,17.120662593569175,17.096213737780953,0.024448855788223117
20.0,5.165799569730504e-27,5.1803294406074445e-27,1.452987087693986e-29,17.11715612057549,17.12418788336497,0.007031762789481334
21.0,5.187442661344054e-27,5.257404768269024e-27,6.996210692497027e-29,17.112616726663248,17.14633377738186,0.03371705071861134
22.0,5.2079601904137995e-27,5.2545005359502606e-27,4.654034553646097e-29,17.10833086042266,17.130671826863864,0.02234096644120234
23.0,5.226447058941275e-27,5.172629838889759e-27,5.381722005151622e-29,17.10448361103032,17.078740874404183,0.025742736626140246
24.0,5.239339429069739e-27,5.198650322603478e-27,4.068910646626055e-29,17.101808662499682,17.08239347332502,0.01941518917466139
25.0,5.2410069484406154e-27,5.2673020531416475e-27,2.6295104701031725e-29,17.101463161291402,17.114006125343785,0.012542964052382836
26.0,5.227047423694855e-27,5.1781525922769484e-27,4.8894831417906707e-29,17.10435889909771,17.08097340655547,0.023385492542243046
27.0,5.202024191373487e-27,5.176972994486481e-27,2.5051196887005956e-29,17.109569081255977,17.097529923052644,0.012039158203333782
28.0,5.174654527930534e-27,5.1697501678732676e-27,4.904360057265855e-30,17.115296598552828,17.112927184309424,0.0023694142434022665
29.0,5.150111814677678e-27,5.078196420500275e-27,7.191539417740236e-29,17.12045835459588,17.085548727016317,0.03490962757956315
30.0,5.133176083870487e-27,5.146473434928556e-27,1.329735105806914e-29,17.124034594587876,17.13051077563096,0.006476181043083735
31.0,5.127707359711147e-27,5.24896905175294e-27,1.2126169204179346e-28,17.125191920350023,17.18431273377366,0.05912081342363517
32.0,5.1328867932103184e-27,5.0340519258382806e-27,9.883486737203775e-29,17.124095785201515,17.07595773377265,0.04813805142886385
33.0,5.142487591937826e-27,5.2131248583264676e-27,7.063726638864112e-29,17.122066868800843,17.15640689642647,0.03434002762562968
34.0,5.149115947504106e-27,5.136924821127709e-27,1.2191126376396468e-29,17.120668321609685,17.11474928303069,0.005919038578994218
35.0,5.1512322980903615e-27,5.21596661247487e-27,6.473431438450822e-29,17.120222162231173,17.151639069215015,0.031416906983842585
36.0,5.1468521095258206e-27,5.249359365703586e-27,1.025072561777653e-28,17.12114577664464,17.17093701505425,0.04979123840961174
37.0,5.133436383853249e-27,5.10750994130054e-27,2.5926442552708904e-29,17.123979539015,17.11135327825415,0.01262626076085122
38.0,5.110083214476192e-27,5.076421203515762e-27,3.3662010960429864e-29,17.12893006899121,17.11246164296584,0.01646842602536776
39.0,5.076868988239106e-27,5.083669128986481e-27,6.80014074737433e-30,17.136010109224816,17.139358699056032,0.0033485898312164905
40.0,5.037970473768383e-27,4.959040173822583e-27,7.893029994579972e-29,17.144360955292974,17.105193248596017,0.03916770669695894
41.0,5.0101343522886946e-27,5.031977102070709e-27,2.1842749782014282e-29,17.150376569725463,17.161275853180825,0.010899283455360948
42.0,4.993548211429992e-27,4.995648999628109e-27,2.100788198117349e-30,17.15397688191333,17.155028633147708,0.0010517512343771638
43.0,4.979056970447728e-27,4.9808391935256346e-27,1.7822230779063124e-30,17.157132261229638,17.158027120983444,0.0008948597538069797
44.0,4.9640622426988966e-27,4.961908809262762e-27,2.153433436134456e-30,17.160406954168565,17.15932244246683,0.001084511701732643
45.0,4.945836341595387e-27,5.058959969160275e-27,1.131236275648883e-28,17.16440064650271,17.22158188934606,0.05718124284334781
46.0,4.923250703800931e-27,4.984406473594192e-27,6.115576979326177e-29,17.169370120853966,17.200424689000396,0.031054568146431816
47.0,4.904405402791171e-27,4.8248588711186745e-27,7.95465316724963e-29,17.173534094532556,17.132985585009248,0.04054850952330795
48.0,4.8866844276424024e-27,4.901245313384152e-27,1.4560885741749829e-29,17.177464264849615,17.184913531298754,0.007449266449140638
49.0,4.863153076311945e-27,4.891698920368606e-27,2.8545844056660727e-29,17.182705150081564,17.197379705667583,0.014674555586017535
50.0,4.838238227355129e-27,4.80719346885085e-27,3.104475850427855e-29,17.188281878650407,17.17224052379899,0.016041354851417413
51.0,4.81307496779707e-27,4.8294911964621734e-27,1.641622866510337e-29,17.19394343439634,17.20247032665074,0.008526892254400635
52.0,4.786982920740792e-27,4.679146867646019e-27,1.078360530947731e-28,17.199845305037165,17.14352796754075,0.056317337496414814
53.0,4.764831370833416e-27,4.726285566541064e-27,3.854580429235218e-29,17.20488116149511,17.18465704373918,0.020224117755929177
54.0,4.746454123484364e-27,4.7561514113667866e-27,9.697287882422415e-30,17.209076781031914,17.214184429620808,0.005107648588892108
55.0,4.727952039654995e-27,4.7231712601051186e-27,4.780779549876941e-30,17.21331734396908,17.210789410357563,0.00252793361151872
56.0,4.705842830681098e-27,4.682893404311485e-27,2.2949426369612527e-29,17.218406454538197,17.206214469385195,0.012191985153003375
57.0,4.682081110561523e-27,4.6176975117868625e-27,6.438359877466002e-29,17.223902667561656,17.189525006616492,0.03437766094516594
58.0,4.661173655262491e-27,4.647674850256783e-27,1.3498805005708271e-29,17.228761792058478,17.22152176733291,0.0072400247255688735
59.0,4.645631725206417e-27,4.62884194090719e-27,1.6789784299227342e-29,17.23238805287517,17.22335279927977,0.009035253595398444
60.0,4.634947814293246e-27,4.612205335719252e-27,2.2742478573994195e-29,17.23488787822809,17.222621031067558,0.012266847160533808
61.0,4.627526120186824e-27,4.758826885526616e-27,1.3130076533979195e-28,17.236627802955212,17.30756244596404,0.07093464300882814
62.0,4.623206748515254e-27,4.634655505944676e-27,1.1448757429422227e-29,17.2376417114991,17.243832629433445,0.006190917934342329
63.0,4.6193107569969744e-27,4.623927399199019e-27,4.616642202044719e-30,17.238557050700315,17.24105560646161,0.002498555761296091
64.0,4.612498323981236e-27,4.570602079732622e-27,4.1896244248614257e-29,17.24015944660026,17.217451446886315,0.022707999713944556
65.0,4.6032002856055574e-27,4.6623076181191756e-27,5.910733251361832e-29,17.242350321269853,17.274451538274494,0.03210121700464021
66.0,4.591346144036208e-27,4.546565953449604e-27,4.4780190586603866e-29,17.245149910767324,17.22076697971519,0.024382931052132586
67.0,4.576615513221463e-27,4.5795582428515256e-27,2.9427296300623038e-30,17.24863892905858,17.250246410406728,0.0016074813481496326
