time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.8113014711852138,0.8148675484733434,0.0035660772881296377
1,0.8172563538335627,0.820848605820642,0.0035922519870793777
2,0.8225804146545126,0.8261960685618996,0.0036156539073870955
3,0.8267374646751999,0.8303713909045177,0.003633926229317851
4,0.8299073092172172,0.8335551685047504,0.0036478592875331603
5,0.8308986566521832,0.8345508734094093,0.003652216757226039
6,0.8279921489265233,0.8316315901230529,0.0036394411965295853
7,0.8206405354097597,0.8242476625739297,0.003607127164170025
8,0.8129834379154355,0.8165569082917932,0.003573470376357705
9,0.8073381735004107,0.8108868301054012,0.0035486566049904517
10,0.8038355375488481,0.807368798310297,0.0035332607614488314
11,0.8005408331928888,0.8040596120745529,0.0035187788816640904
12,0.7987868685651388,0.8022979378916679,0.003511069326529099
13,0.8003782997534594,0.8038963642190556,0.0035180644655962083
14,0.8011549221881222,0.80467640029923,0.0035214781111078544
15,0.8000974302101207,0.8036142601130605,0.003516829902939784
16,0.7984848135668682,0.80199455521003,0.003509741643161872
17,0.7965245488271779,0.8000256741226377,0.003501125295459805
18,0.7955397924044112,0.7990365892009859,0.0034967967965746265
19,0.7972982067677907,0.8008027326783225,0.0035045259105317456
20,0.8018074002341338,0.8053317463138372,0.0035243460797034065
21,0.8076448914702309,0.8111948962546897,0.003550004784458731
22,0.8131563555780311,0.816730586014331,0.003574230436299909
23,0.8181037747809087,0.8216997516085081,0.00359597682759939
24,0.8215436588065096,0.8251547556514307,0.0036110968449211563
25,0.8219879604719686,0.8256010102457757,0.0036130497738070823
26,0.8182641496740632,0.8218608314298359,0.0035966817557726728
27,0.8115640497762978,0.8151312812291656,0.0035672314528677417
28,0.8041986761886933,0.8077335331267818,0.00353485693808845
29,0.7975608504686347,0.8010665308300946,0.0035056803614599333
30,0.7929619392450105,0.7964474050827117,0.003485465837701296
31,0.791473661487131,0.7949525855968813,0.0034789241097502193
32,0.7928832503984896,0.7963683703592039,0.00348511996071429
33,0.7954923612041769,0.7989889495168132,0.0034965883126362738
34,0.7972908407213729,0.8007953342544325,0.0035044935330595397
35,0.7978645850388534,0.8013716004662425,0.003507015427389118
36,0.7966768513571392,0.8001786460986832,0.0035017947415440396
37,0.7930327386579654,0.7965185156946323,0.003485777036666809
38,0.7866665417804015,0.7901243361855766,0.003457794405175118
39,0.7775618741499001,0.7809796489697468,0.003417774819846783
40,0.7668229976216108,0.770193569687552,0.0033705720659412395
41,0.7590871418645948,0.7624237109606178,0.0033365690960229914
42,0.7544572746950575,0.7577734932003979,0.0033162185053403144
43,0.7503995746008159,0.7536979574770318,0.003298382876215942
44,0.7461884416386991,0.7494683144713038,0.003279872832604706
45,0.7410527022754844,0.7443100009551369,0.003257298679652465
46,0.7346621436383027,0.737891352604299,0.003229208965996181
47,0.7293074288182121,0.7325131011241842,0.0032056723059720837
48,0.724253376399382,0.7274368336075342,0.003183457208152186
49,0.7175137934941919,0.7206676268517986,0.003153833357606772
50,0.7103423285858687,0.7134646397546954,0.003122311168826774
