time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.9109844375682599,0.9308584615680946,0.019874023999834765
1,0.9185047502675975,0.9385428373061729,0.020038087038575424
2,0.924453159133269,0.9446210165781016,0.020167857444832585
3,0.9281230580045908,0.9483709779128836,0.02024791990829278
4,0.9302981270040855,0.9505934981878498,0.020295371183764233
5,0.9288686601424629,0.9491328460967728,0.020264185954309937
6,0.9211062061810307,0.941201046546146,0.02009484036511533
7,0.9068274321075966,0.9266107669332967,0.019783334825700025
8,0.8946935952668922,0.9142122184744377,0.01951862320754555
9,0.8882295943231131,0.9076071989746946,0.019377604651581472
10,0.8861680528364506,0.9055006829272241,0.019332630090773444
11,0.8838270934147241,0.9031086531668492,0.019281559752125043
12,0.883776513737778,0.9030569700443642,0.019280456306586265
13,0.8892843800176609,0.9086849958594928,0.01940061584183197
14,0.8915544309310519,0.9110045701724866,0.01945013924143472
15,0.8895721344598029,0.9089790279485993,0.019406893488796453
16,0.8867868249119603,0.9061329541258493,0.019346129213889018
17,0.883695929324485,0.9029746276026158,0.019278698278130727
18,0.8829311058178837,0.9021931187168806,0.019262012898996914
19,0.8873561617882709,0.9067147116476476,0.019358549859376652
20,0.8959947646120789,0.9155417741122193,0.019547009500140315
21,0.9055991790175497,0.9253557182906774,0.019756539273127663
22,0.913104895074604,0.9330251789463244,0.019920283871720398
23,0.9187926094196257,0.938836976389515,0.020044366969889347
24,0.9214241750521045,0.9415259522217516,0.020101777169647124
25,0.9187906350800227,0.9388349589777463,0.020044323897723634
26,0.9095376002676251,0.9293800600847463,0.019842459817121138
27,0.896821891446318,0.9163869455341336,0.01956505408781566
28,0.8852823481407733,0.9045956557100494,0.0193133075692761
29,0.8767779769065065,0.8959057532295359,0.01912777632302947
30,0.8728550468489656,0.8918972405836456,0.019042193734679934
31,0.874480682198867,0.8935583407720519,0.019077658573184927
32,0.8802454052647358,0.8994488269572879,0.019203421692552035
33,0.8864316926715099,0.9057700743253103,0.019338381653800432
34,0.8894756741473945,0.9088804632593379,0.01940478911194348
35,0.8895627507806778,0.9089694395552591,0.019406688774581318
36,0.8864127582296191,0.9057507268098948,0.019337968580275745
37,0.8793256363036875,0.8985089923291959,0.019183356025508403
38,0.8683774612870497,0.8873219720765013,0.018944510789451616
