time [days],flux [fnu],noisy_flux [fnu],error [fnu],flux [mag],noisy_flux [mag],error [mag]
0.0,5.589556163824141e-27,5.539953087516696e-27,4.960307630744485e-29,17.031556689252923,17.00937108325236,0.022185606000561454
1.0,5.614396076842382e-27,5.675416912549532e-27,6.10208357071498e-29,17.026742381498597,17.05391397523369,0.027171593735095374
2.0,5.637054591763249e-27,5.5866981335241926e-27,5.035645823905654e-29,17.02236939814257,17.000036610061787,0.022332788080780867
3.0,5.6565209850783566e-27,5.521796167016001e-27,1.347248180623558e-28,17.01862649337589,16.959082465157064,0.05954402821882642
4.0,5.673109262497978e-27,5.6599360354092104e-27,1.317322708876767e-29,17.015447129911173,17.00964201208282,0.0058051178283525795
5.0,5.6841279218908325e-27,5.716782741740205e-27,3.2654819849373026e-29,17.013340391980098,17.02770267424138,0.014362282261282376
6.0,5.685644780661772e-27,5.753099539319624e-27,6.74547586578517e-29,17.013050692522082,17.042710810793665,0.02966011827158168
7.0,5.6757547439564794e-27,5.7948385926921984e-27,1.190838487357189e-28,17.014940947962238,17.067393817275573,0.05245286931333622
8.0,5.6626061895863946e-27,5.605170547153274e-27,5.743564243312e-29,17.017459101688832,16.992101677690876,0.02535742399795737
9.0,5.651288511573437e-27,5.635884438407911e-27,1.540407316552584e-29,17.019631300952803,17.012816893435836,0.0068144075169668805
10.0,5.642730435945279e-27,5.7070893485387425e-27,6.435891259346332e-29,17.02127674078678,17.04979082334134,0.028514082554557566
11.0,5.633684697028902e-27,5.6157238898696124e-27,1.7960807159289458e-29,17.02301865756284,17.015048382278902,0.007970275283937013
12.0,5.627236185136677e-27,5.532159385157993e-27,9.507679997868347e-29,17.024262140874157,16.982022577414117,0.042239563460039035
13.0,5.627815766164751e-27,5.576611519766278e-27,5.120424639847291e-29,17.024150320491795,17.001404263883867,0.02274605660792963
14.0,5.627304911971691e-27,5.571074632014941e-27,5.62302799567501e-29,17.024248880588832,16.999267881319927,0.024980999268905877
15.0,5.6235126722617884e-27,5.640218678923388e-27,1.6706006661599025e-29,17.024980804660178,17.03240766027304,0.007426855612863692
16.0,5.6187835253039145e-27,5.6454121343195074e-27,2.6628609015592575e-29,17.02589424908157,17.037742280286043,0.011848031204473329
17.0,5.613208254623241e-27,5.591057068165331e-27,2.215118645791024e-29,17.02697211200118,17.017106458771732,0.009865653229445801
18.0,5.609546857037618e-27,5.66372094543341e-27,5.417408839579189e-29,17.02768054981707,17.05182425062591,0.02414370080883906
19.0,5.611665490222927e-27,5.6212856922420804e-27,9.620202019153872e-30,17.02727056260534,17.031556367789165,0.00428580518382418
20.0,5.62007366428358e-27,5.593514348282973e-27,2.655931600060624e-29,17.025644979857496,17.01383049236715,0.011814487490348533
21.0,5.632435970597562e-27,5.6369036538242e-27,4.467683226637967e-30,17.023259341564348,17.025242357105917,0.0019830155415703626
22.0,5.6454907333444506e-27,5.577126449959565e-27,6.83642833848857e-29,17.020745752806135,16.99047190832832,0.030273844477814754
23.0,5.6585329301086626e-27,5.6035603437658805e-27,5.497258634278205e-29,17.018240380927686,16.993952907910487,0.02428747301720059
24.0,5.66928572340834e-27,5.584795804825025e-27,8.448991858331489e-29,17.016179136684404,16.97892139262925,0.03725774405515412
25.0,5.6741033887339386e-27,5.7052041152591456e-27,3.1100726525207314e-29,17.015256887799325,17.028959813351825,0.013702925552501613
26.0,5.6697553426998305e-27,5.594493791055228e-27,7.526155164460279e-29,17.01608920268301,16.982903665082386,0.033185537600624516
27.0,5.657823046960161e-27,5.663671337087883e-27,5.84829012772259e-30,17.018376598953715,17.020960759892994,0.0025841609392789175
28.0,5.6426463737726586e-27,5.660933785690843e-27,1.8287411918184055e-29,17.021292915584628,17.029395236156756,0.008102320572127729
29.0,5.627138467820657e-27,5.621918500944961e-27,5.2199668756957806e-30,17.024280994916445,17.02196189129675,0.0023191036196935056
30.0,5.614432152081476e-27,5.570304488119712e-27,4.412766396176386e-29,17.02673540513519,17.007086194508698,0.01964921062649413
31.0,5.607432487820048e-27,5.584438313166841e-27,2.299417465320674e-29,17.028089866294582,17.017838216050396,0.01025165024418599
32.0,5.606525221545317e-27,5.614093148654413e-27,7.567927109096253e-30,17.028265549468987,17.031640156204016,0.0033746067350296865
33.0,5.608928949529229e-27,5.574585317317934e-27,3.434363221129447e-29,17.027800153329224,17.012492581901448,0.015307571427775448
34.0,5.610716905569849e-27,5.58366264517318e-27,2.70542603966688e-29,17.02745410878426,17.015399383491573,0.01205472529268568
35.0,5.610820035776742e-27,5.610182450006023e-27,6.375857707184678e-31,17.02743415212414,17.027150064519006,0.0002840876051330181
36.0,5.607730717857452e-27,5.572371671764544e-27,3.535904609290802e-29,17.028032123193913,17.01226859607754,0.015763527116374118
37.0,5.599489916658497e-27,5.563387045736519e-27,3.6102870921978393e-29,17.029628832694385,17.013510011400246,0.016118821294137997
38.0,5.585002051732138e-27,5.63855168442489e-27,5.354963269275215e-29,17.03244165750979,17.056411940867225,0.023970283357435927
39.0,5.56369196222035e-27,5.6797362462779646e-27,1.1604428405761428e-28,17.03659230759647,17.088735868403575,0.05214356080710456
40.0,5.537382694321315e-27,5.627984905756347e-27,9.060221143503176e-29,17.041738652260122,17.082643451709846,0.04090479944972286
41.0,5.515577450904896e-27,5.511113638746187e-27,4.463812158709271e-30,17.046022531444212,17.043999256366288,0.0020232750779235857
42.0,5.499197604954758e-27,5.522159818225062e-27,2.29622132703041e-29,17.049251685883696,17.059690578482144,0.0104388925984471
43.0,5.483774865284621e-27,5.514355000906906e-27,3.058013562228509e-29,17.05230095836221,17.066242146856233,0.01394118849402195
44.0,5.468276660385959e-27,5.531424061025222e-27,6.314740063926302e-29,17.055373802451708,17.08424368439126,0.02886988193955332
45.0,5.451110429385744e-27,5.401569763597227e-27,4.9540665788516785e-29,17.058787549706448,17.036067102913876,0.02272044679257179
46.0,5.431458839486487e-27,5.3591010971966004e-27,7.235774228988711e-29,17.062708768179647,17.029403838312625,0.033304929867022666
47.0,5.4137864278304334e-27,5.375924208686418e-27,3.7862219144015275e-29,17.066247202520277,17.048763035177906,0.017484167342369888
48.0,5.396716235444693e-27,5.441964144601815e-27,4.5247909157121736e-29,17.069676042395066,17.090636894876035,0.020960852480968586
