-100.00000    -0.43614  
-99.00000    -0.48967  
-98.00000    -0.38646  
-97.00000    -0.50060  
-96.00000    -0.45099  
-95.00000    -0.54711  
-94.00000    -0.47083  
-93.00000    -0.55239  
-92.00000    -0.46442  
-91.00000    -0.53124  
-90.00000    -0.44084  
-89.00000    -0.55081  
-88.00000    -0.49756  
-87.00000    -0.55472  
-86.00000    -0.45351  
-85.00000    -0.56676  
-84.00000    -0.51927  
-83.00000    -0.61037  
-82.00000    -0.53463  
-81.00000    -0.61341  
-80.00000    -0.52729  
-79.00000    -0.60701  
-78.00000    -0.52784  
-77.00000    -0.61994  
-76.00000    -0.54968  
-75.00000    -0.63365  
-74.00000    -0.55315  
-73.00000    -0.62487  
-72.00000    -0.53596  
-71.00000    -0.63293  
-70.00000    -0.56825  
-69.00000    -0.62652  
-68.00000    -0.52658  
-67.00000    -0.60529  
-66.00000    -0.53222  
-65.00000    -0.60735  
-64.00000    -0.53035  
-63.00000    -0.54388  
-62.00000    -0.42163  
-61.00000    -0.51876  
-60.00000    -0.48747  
-59.00000    -0.55833  
-58.00000    -0.49055  
-57.00000    -0.51054  
-56.00000    -0.40320  
-55.00000    -0.46910  
-54.00000    -0.41673  
-53.00000    -0.45805  
-52.00000    -0.38580  
-51.00000    -0.41319  
-50.00000    -0.33757  
-49.00000    -0.36786  
-48.00000    -0.30581  
-47.00000    -0.33519  
-46.00000    -0.28046  
-45.00000    -0.30712  
-44.00000    -0.25665  
-43.00000    -0.26492  
-42.00000    -0.20512  
-41.00000    -0.20627  
-40.00000    -0.14951  
-39.00000    -0.14983  
-38.00000    -0.11105  
-37.00000    -0.08843  
-36.00000    -0.04224  
-35.00000    -0.02486  
-34.00000    0.00018  
-33.00000    0.00938  
-32.00000    0.01834  
-31.00000    0.04954  
-30.00000    0.06961  
-29.00000    0.09973  
-28.00000    0.10710  
-27.00000    0.16674  
-26.00000    0.18668  
-25.00000    0.21997  
-24.00000    0.20060  
-23.00000    0.25384  
-22.00000    0.24662  
-21.00000    0.30290  
-20.00000    0.29229  
-19.00000    0.36349  
-18.00000    0.35023  
-17.00000    0.41405  
-16.00000    0.38194  
-15.00000    0.45213  
-14.00000    0.41834  
-13.00000    0.47738  
-12.00000    0.42809  
-11.00000    0.49796  
-10.00000    0.45732  
-9.00000    0.53229  
-8.00000    0.48568  
-7.00000    0.55226  
-6.00000    0.49762  
-5.00000    0.57233  
-4.00000    0.51659  
-3.00000    0.58875  
-2.00000    0.53619  
-1.00000    0.61830  
0.00000    0.57509  
1.00000    0.63038  
2.00000    0.55654  
3.00000    0.61735  
4.00000    0.55348  
5.00000    0.61954  
6.00000    0.55921  
7.00000    0.64900  
8.00000    0.60475  
9.00000    0.63753  
10.00000    0.56135  
11.00000    0.61635  
12.00000    0.56529  
13.00000    0.61087  
14.00000    0.55096  
15.00000    0.59085  
16.00000    0.52796  
17.00000    0.67232  
18.00000    0.69960  
19.00000    0.68044  
20.00000    0.54324  
21.00000    0.54612  
22.00000    0.45489  
23.00000    0.47468  
24.00000    0.41779  
25.00000    0.43561  
26.00000    0.38237  
27.00000    0.39024  
28.00000    0.33537  
29.00000    0.38494  
30.00000    0.37235  
31.00000    0.35309  
32.00000    0.27708  
33.00000    0.28011  
34.00000    0.23805  
35.00000    0.23679  
36.00000    0.20135  
37.00000    0.18082  
38.00000    0.13814  
39.00000    0.15001  
40.00000    0.14549  
41.00000    0.07128  
42.00000    0.02939  
43.00000    0.00394  
44.00000    -0.00627  
45.00000    -0.04606  
46.00000    -0.06333  
47.00000    -0.10548  
48.00000    -0.11647  
49.00000    -0.16556  
50.00000    -0.17549  
51.00000    -0.22733  
52.00000    -0.23016  
53.00000    -0.24132  
54.00000    -0.20170  
55.00000    -0.26881  
56.00000    -0.28383  
57.00000    -0.35074  
58.00000    -0.35078  
59.00000    -0.40238  
60.00000    -0.38181  
61.00000    -0.40196  
62.00000    -0.34882  
63.00000    -0.42025  
64.00000    -0.41601  
65.00000    -0.46321  
66.00000    -0.42541  
67.00000    -0.56531  
68.00000    -0.56188  
69.00000    -0.62361  
70.00000    -0.59160  
71.00000    -0.63062  
72.00000    -0.57373  
73.00000    -0.65522  
74.00000    -0.62327  
75.00000    -0.67261  
76.00000    -0.62755  
77.00000    -0.69572  
78.00000    -0.65156  
79.00000    -0.70163  
80.00000    -0.64599  
81.00000    -0.70282  
82.00000    -0.65843  
83.00000    -0.68713  
84.00000    -0.61547  
85.00000    -0.66359  
86.00000    -0.60902  
87.00000    -0.64915  
88.00000    -0.59520  
89.00000    -0.64173  
90.00000    -0.59247  
91.00000    -0.62112  
92.00000    -0.55476  
93.00000    -0.60312  
94.00000    -0.55359  
95.00000    -0.59382  
96.00000    -0.53602  
97.00000    -0.57183  
98.00000    -0.51685  
99.00000    -0.55361  
100.00000    -0.50110  
