time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.7713351883345961,0.7809198529035659,0.009584664568969727
1,0.7755956642646273,0.7852332698031147,0.009637605538487384
2,0.779740843676422,0.7894299575018917,0.009689113825469641
3,0.783088809340788,0.7928195252199,0.009730715879112051
4,0.7858199588799197,0.7955846122127045,0.00976465333278481
5,0.7880387516603308,0.7978309758661548,0.009792224205824077
6,0.7891483462468818,0.798954358352027,0.009806012105145251
7,0.7885788546527102,0.7983777902157924,0.009798935563082173
8,0.7853618598196719,0.7951208207817491,0.009758960962077188
9,0.7793987250095535,0.789083587644731,0.009684862635177392
10,0.7728407366833301,0.782444109300543,0.00960337261721285
11,0.7673105514396447,0.7768452055913102,0.009534654151665548
12,0.7633301008641692,0.7728152936608023,0.009485192796633027
13,0.7608238658716799,0.7702779160184023,0.009454050146722437
14,0.7586997451025796,0.7681274007772442,0.00942765567466449
15,0.75649383032498,0.7658940751495616,0.009400244824581691
16,0.7558162296025586,0.7652080545135485,0.00939182491098988
17,0.7573594341565022,0.7667704350343539,0.009411000877851695
18,0.7589028297744815,0.76833300899337,0.009430179218888475
19,0.7589493938642606,0.7683801516917595,0.009430757827498897
20,0.7580800761497362,0.7675000317749971,0.009419955625261022
21,0.7568945072444491,0.7662997309082329,0.009405223663783793
22,0.7554594743969532,0.7648468662430049,0.009387391846051737
23,0.7539825746110895,0.7633516143979281,0.009369039786838609
24,0.7535392322919098,0.7629027630763292,0.009363530784419387
25,0.7548046262009923,0.7641838808579247,0.0093792546569324
26,0.7577678477840208,0.7671839236379456,0.009416075853924826
27,0.7620931306158437,0.7715629527343445,0.009469822118500743
28,0.7667532832307671,0.7762810127290033,0.009527729498236248
29,0.7710492633887712,0.7806303750345254,0.009581111645754141
30,0.7749216169745562,0.7845508467546487,0.009629229780092511
31,0.7782834788059764,0.7879544833144473,0.009671004508470917
32,0.780411461927534,0.7901089089019224,0.009697446974388485
33,0.7807466068424627,0.7904482183508179,0.00970161150835526
34,0.778688396022173,0.7883644320600673,0.009676036037894364
35,0.7741953698777548,0.7838155752610322,0.009620205383277349
36,0.7684864470286831,0.778035712940527,0.009549265911843895
37,0.7625790291222375,0.7720548890492925,0.00947585992705503
38,0.7571202934833968,0.7665283227826518,0.009408029299255027
39,0.7525640511387995,0.7619154642545479,0.00935141311574836
40,0.7495996450141635,0.7589142222137233,0.009314577199559727
41,0.7485696753862239,0.7578714541117229,0.009301778725499
42,0.7493496260707239,0.758661096517545,0.009311470446821101
43,0.751521588402576,0.7608600478040333,0.009338459401457267
44,0.7538648267437339,0.7632324033874028,0.009367576643668968
45,0.7555437265439702,0.7649321653130465,0.009388438769076368
46,0.7564062300175869,0.7658053863146708,0.00939915629708392
47,0.7563975395070792,0.7657965878152766,0.009399048308197365
48,0.7551499471206589,0.7645334927592989,0.009383545638640103
49,0.7524405308197515,0.761790409063445,0.00934987824369347
50,0.7481576495524171,0.757454308416317,0.0092966588638999
51,0.7423051235098987,0.7515290584791195,0.00922393496922084
52,0.7349083350192247,0.7440403569814378,0.009132021962213082
53,0.7265020265062755,0.735529591095639,0.009027564589363471
54,0.7195057319217184,0.7284463600691397,0.008940628147421203
55,0.715236154979775,0.724123729067873,0.008887574088098055
56,0.7123806082135908,0.7212326990794415,0.0088520908658507
57,0.7097737028636356,0.7185934001427289,0.008819697279093272
58,0.7070818003019177,0.7158680478130027,0.008786247511084993
59,0.7040956131618813,0.712844754104369,0.00874914094248773
60,0.7002881705770768,0.7089899999738282,0.00870182939675136
61,0.6955958693760188,0.7042393919124728,0.008643522536453934
62,0.6912703004115024,0.6998600731278757,0.008589772716373316
63,0.6879200199508798,0.6964681618497918,0.008548141898912008
64,0.684243874553907,0.6927463364150487,0.008502461861141628
65,0.6794197029552189,0.6878622193253524,0.008442516370133485
66,0.6741460923381415,0.6825230784568402,0.008376986118698726
67,0.6689612314052054,0.6772737900822023,0.008312558676996958
68,0.6636209422321988,0.6718671421053986,0.008246199873199762
69,0.6580548162954899,0.6662318511015971,0.008177034806107226
70,0.6530197718226071,0.6611342408167401,0.008114468994133024
71,0.6489287382548584,0.6569923717820242,0.008063633527165768
72,0.6452877498420562,0.6533061401945762,0.008018390352520043
73,0.6415940018702389,0.6495664934541722,0.007972491583933301
74,0.6373095479388025,0.6452288006009089,0.007919252662106479
75,0.6322687875994575,0.6401254034238365,0.007856615824379028
76,0.6271718794128861,0.6349651607024922,0.00779328128960615
77,0.6225992683181866,0.6303357300250615,0.0077364617068749735
78,0.6189344121727806,0.6266253341229084,0.007690921950127864
79,0.6162953415318211,0.6239534702070537,0.007658128675232643
80,0.614403499931187,0.6220381204514257,0.007634620520238639
81,0.6130233696469182,0.6206408405724848,0.0076174709255666315
82,0.6121582402792759,0.6197649610472936,0.007606720768017721
83,0.6116980487802878,0.619299051176809,0.007601002396521127
84,0.6110079616830162,0.6186003890093853,0.007592427326369065
85,0.6096896568444127,0.6172657028233873,0.007576045978974626
86,0.607844417376433,0.6153975342817475,0.007553116905314451
87,0.6055834092087925,0.6131084306697369,0.007525021460944377
88,0.6028054486019957,0.6102959509316925,0.007490502329696849
89,0.5994953930148447,0.6069447643641489,0.007449371349304282
90,0.5958967147079947,0.6033013686309654,0.007404653922970787
91,0.5921506040867498,0.5995087085792189,0.007358104492469099
92,0.5880618281435953,0.595369125222497,0.007307297078901694
93,0.5833911680669926,0.590640427199711,0.007249259132718309
94,0.5776066702097804,0.5847840507707703,0.007177380560989965
95,0.5706382028640246,0.5777289927662724,0.007090789902247821
96,0.5637092545195602,0.5707139448289179,0.007004690309357731
97,0.5576409154947382,0.5645702002023246,0.006929284707586485
98,0.552259596333838,0.5591220123961509,0.006862416062312878
99,0.547170443330605,0.5539696212245913,0.006799177893986251
100,0.5415207052064631,0.5482496790625144,0.006728973856051279
101,0.5350093002671218,0.5416573629536061,0.006648062686484299
102,0.5288530671616541,0.5354246320684226,0.006571564906768461
103,0.5237857904648086,0.5302943890397515,0.006508598574942882
104,0.5191106693023032,0.5255611744972998,0.006450505194996539
105,0.5143357782820835,0.5207269503499593,0.006391172067875754
106,0.5098901072562932,0.5162260371075418,0.006335929851248521
107,0.506187416909691,0.5124773368737833,0.006289919964092238
108,0.503657856657845,0.5099163441307355,0.006258487472890468
109,0.5024319816028752,0.5086752362672758,0.006243254664400658
110,0.502051732691277,0.5082902623563188,0.00623852966504175
111,0.5022351072113996,0.5084759155009518,0.0062408082895521475
112,0.5034149823686224,0.5096704518687433,0.006255469500120872
113,0.5055981791009783,0.5118807771551754,0.0062825980541971905
114,0.507278411098589,0.5135818878321705,0.006303476733581596
115,0.5075925238529105,0.5138999037733719,0.006307379920461359
116,0.5073739399710422,0.5136786037530211,0.006304663781978925
117,0.5072199745118827,0.5135227251083833,0.00630275059650059
118,0.5066671367661298,0.5129630177624434,0.006295880996313481
