time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.7424307469466099,0.7426363888214209,0.00020564187481101497
1,0.7465161908054249,0.7467229642852213,0.00020677347979641876
2,0.7505007290796676,0.7507086062151576,0.00020787713549001903
3,0.753833513698616,0.7540423139640816,0.00020880026546571108
4,0.7566574995867159,0.7568670820527503,0.0002095824660343932
5,0.7590450397541479,0.7592552835320128,0.00021024377786480505
6,0.7604888193173481,0.7606994629999009,0.00021064368255276604
7,0.7605056696797575,0.7607163180296009,0.00021064834984346132
8,0.758280401986875,0.7584904339718626,0.0002100319849876108
9,0.753665032383091,0.7538737859818289,0.0002087535987378881
10,0.7483575315431168,0.7485648150459194,0.00020728350280263473
11,0.743677726355098,0.7438837136239871,0.00020598726888913853
12,0.7400881207934226,0.7402931137968929,0.00020499300347034916
13,0.7375999308392481,0.7378042346524483,0.0002043038132001903
14,0.7353996746376238,0.7356033690137658,0.00020369437614194962
15,0.7331440530547876,0.733347122658514,0.00020306960372638586
16,0.732159484455685,0.7323622813490833,0.00020279689339827486
17,0.7330472304938743,0.7332502732792435,0.00020304278536920967
18,0.7340344726814596,0.7342377889176998,0.00020331623624012592
19,0.7338966334704302,0.7340999115273332,0.0002032780569030024
20,0.7330806298517751,0.7332836818882518,0.00020305203647660852
21,0.7320384501590577,0.7322412135278211,0.00020276336876344899
22,0.7307818470109175,0.7309842623199753,0.00020241530905775964
23,0.7294548967516977,0.7296569445159842,0.00020204776428646727
24,0.7289431365448635,0.7291450425594598,0.00020190601459625055
25,0.7298335736392345,0.7300357262911827,0.000202152651948274
26,0.732148215122061,0.7323510088940275,0.00020279377196654017
27,0.7356560873341429,0.7358598527326501,0.00020376539850713908
28,0.7395622983438096,0.7397671457025652,0.00020484735875560525
29,0.7432987679803462,0.7435046502836059,0.0002058823032597114
30,0.7467930888805515,0.7469999390568473,0.00020685017629576877
31,0.7499424962939676,0.7501502188075793,0.00020772251361167625
32,0.7521230310884331,0.7523313575765772,0.00020832648814407366
33,0.7528400944682286,0.7530486195718777,0.00020852510364913717
34,0.7515562693642575,0.7517644388681387,0.00020816950388121824
35,0.7481738917620607,0.7483811243994742,0.00020723263741347677
36,0.7436305363578583,0.7438365105558454,0.0002059741979871795
37,0.7387337449450357,0.7389383628072693,0.0002046178622335315
38,0.7340204054508772,0.7342237177907113,0.00020331233983405403
39,0.729899175869446,0.730101346692201,0.00020217082275500307
40,0.726986906715741,0.7271882708848233,0.00020136416908234038
41,0.7256292426108483,0.7258302307278974,0.00020098811704914805
42,0.7257880423459667,0.7259890744480951,0.00020103210212840772
43,0.7271771445462191,0.7273785614082485,0.0002014168620295013
44,0.7288403511732918,0.7290422287179242,0.0002018775446324188
45,0.7300920865478446,0.7302943108038845,0.00020222425603984493
46,0.7307781741084549,0.7309805884001753,0.00020241429172038303
47,0.7308121919963683,0.7310146157105193,0.00020242371415106277
48,0.7298492505821418,0.7300514075763617,0.00020215699421985154
49,0.7276662476229763,0.7278677999590202,0.00020155233604387076
50,0.7241330083163979,0.724333581999607,0.0002005736832090455
51,0.7192182806582886,0.7194174930376805,0.00019921237939188042
52,0.7129097518339331,0.7131072168480656,0.00019746501413246036
53,0.7056084015026945,0.7058038441553112,0.00019544265261666513
54,0.6992829070567959,0.6994765976449374,0.00019369058814154604
55,0.6950683922231692,0.6952609154556545,0.0001925232324853179
56,0.6919722373139183,0.6921639029592107,0.00019166564529235448
57,0.6891064729062374,0.689297344778955,0.00019087187271762496
58,0.6862410468079682,0.6864311250018176,0.00019007819384938855
59,0.683206279423213,0.6833955170332676,0.00018923761005462653
60,0.6795479761032719,0.6797362004196874,0.0001882243164155443
61,0.6751711270992141,0.67535813909591,0.00018701199669594645
62,0.6710724933230189,0.6712583700613256,0.00018587673830670686
63,0.6677631660795318,0.6679481261851943,0.0001849601056625004
64,0.6641894909120325,0.6643734611647499,0.00018397025271738393
65,0.6596731189790863,0.659855838266383,0.00018271928729676445
66,0.6547767724360769,0.6549581355108421,0.00018136307476519846
67,0.6499301486405291,0.6501101692751975,0.00018002063466836908
68,0.6449212293125577,0.6450998625537679,0.00017863324121030255
69,0.6396844503484153,0.6398616330825599,0.00017718273414471278
70,0.6348477236761004,0.635023566711499,0.00017584303539848781
71,0.630774025281444,0.6309487399651696,0.00017471468372563876
72,0.6270772742641811,0.6272509650048481,0.00017369074066694143
73,0.6233602063311159,0.6235328675012516,0.0001726611701356843
74,0.6191958593403897,0.6193673670505885,0.00017150771019876964
75,0.6144329082888487,0.6146030967350111,0.00017018844616249388
76,0.609615434573991,0.6097842886541798,0.00016885408018876442
77,0.6052046892470059,0.605372321618716,0.0001676323717101144
78,0.6015206270180767,0.6016872389613269,0.00016661194325023017
79,0.5986878188949746,0.598853646194033,0.00016582729905841774
80,0.5965065353829303,0.5966717585000731,0.00016522311714279
81,0.594803612751888,0.5949683641857069,0.00016475143381886265
82,0.5935929737465261,0.5937573898519984,0.00016441610547233894
83,0.5927897454020289,0.5929539390256289,0.00016419362359999858
84,0.5918746449862994,0.5920385851411875,0.0001639401548880616
85,0.5905052829505714,0.5906688438132797,0.00016356086270831252
86,0.5887405337343237,0.5889036057886968,0.00016307205437313382
87,0.5866486933835046,0.5868111860303392,0.0001624926468346975
88,0.5841245095842849,0.5842863030711091,0.00016179348682418613
89,0.581137713534861,0.581298679725211,0.0001609661903499928
90,0.5778772812056174,0.5780373443064609,0.0001600631008434798
91,0.5744570972792818,0.5746162130418885,0.00015911576260661025
92,0.570715918426242,0.5708739979399642,0.00015807951372210957
93,0.5664580028157883,0.5666149029525078,0.00015690013671957852
94,0.5612469953639334,0.5614024521318991,0.00015545676796571053
95,0.5550016870811171,0.5551554139949391,0.00015372691382196309
96,0.5486986130284193,0.5488505940878695,0.00015198105945022508
97,0.5430147971744218,0.5431652039044775,0.00015040673005572782
98,0.5378327477096803,0.5379817190918983,0.00014897138221799946
99,0.5328665794706557,0.5330141753008084,0.00014759583015270579
100,0.5274480830051318,0.5275941779952716,0.00014609499013980244
101,0.5213221511123988,0.5214665493138151,0.00014439820141631923
102,0.5154635031661863,0.515606278612413,0.00014277544622673188
103,0.5104755079340646,0.5106169017824853,0.00014139384842074058
104,0.5058083116787968,0.5059484127857841,0.0001401011069872918
105,0.5010755105219769,0.501214300715984,0.00013879019400719376
106,0.4966364900753418,0.4967740507290979,0.00013756065375616734
107,0.4928346298503649,0.49297113744743176,0.00013650759706684102
108,0.4900254998005133,0.4901612293118497,0.0001357295113364005
109,0.4883362997286548,0.48847156135760467,0.0001352616289498796
110,0.487423903323166,0.4875589122323731,0.00013500890920710603
111,0.4870746382345446,0.4872095504027049,0.0001349121681603141
112,0.487643960899027,0.48777903076079115,0.0001350698617641661
113,0.4891492717259261,0.48928475853558995,0.00013548680966387252
114,0.490366890481267,0.4905027145525606,0.00013582407129357084
115,0.49056145861133343,0.4906973365750004,0.0001358779636669806
116,0.4903722227451237,0.4905080482933722,0.00013582554824848007
117,0.4902574447090072,0.4903932384655086,0.00013579375650139635
118,0.48981272513931085,0.4899483957153453,0.00013567057603445902
119,0.4887043433824641,0.48883970695383394,0.00013536357136981965
120,0.4868201725814693,0.48695501426656546,0.00013484168509615135
121,0.48417132448619676,0.4843054324811937,0.00013410799499691763
122,0.48096631378981347,0.48109953404624206,0.00013322025642856735
123,0.4774127324686946,0.4775449684378638,0.00013223596916921864
124,0.4737438163423382,0.4738750360782845,0.0001312197359463204
125,0.4701507701604705,0.4702809946779993,0.00013022451752876346
126,0.4668719998823673,0.4670013162310603,0.00012931634869303463
127,0.46393600235691407,0.46406450547954115,0.0001285031226270914
128,0.4607488584974675,0.4608764788303647,0.0001276203328972149
129,0.457071780354866,0.4571983821937876,0.00012660183892160702
130,0.45386009804162275,0.45398581029404095,0.00012571225241820723
131,0.4517739222830449,0.4518990566969294,0.00012513441388452095
132,0.45069831888643924,0.45082315537475975,0.0001248364883204993
133,0.4502559606223229,0.45038067458422176,0.000124713961898816
134,0.44933593375818337,0.44946039288681994,0.0001244591286365942
135,0.4474526156673548,0.4475765531459053,0.00012393747855050027
136,0.44596648889422236,0.44609001473856036,0.00012352584433802905
137,0.44594234614486333,0.44606586530203185,0.00012351915716853653
138,0.4477508738060982,0.44787489389755647,0.00012402009145827798
139,0.4514109383308048,0.45153597220372876,0.00012503387292393713
140,0.4564374932997175,0.45656391945090025,0.00012642615118274982
141,0.4622715199763823,0.4623995620630424,0.0001280420866601272
142,0.46800519656120365,0.4681348267879123,0.00012963022670862588
143,0.4729461253708717,0.47307712415871267,0.0001309987878409694
144,0.47650354826827857,0.47663553240743634,0.0001319841391577448
145,0.4785753344160757,0.4787078924080667,0.00013255799199101266
146,0.4802536620527966,0.4803866849156772,0.00013302286288056277
147,0.48224372893133827,0.48237730301207393,0.0001335740807356768
148,0.48404482334791193,0.48417889630404315,0.00013407295613120576
149,0.48538282274403793,0.48551726630538106,0.00013444356134313556
150,0.4870145173052909,0.48714941282088037,0.00013489551558947436
151,0.4894079767648856,0.48954353523185823,0.00013555846697258916
152,0.4921490159042725,0.49228533359684273,0.00013631769257022518
153,0.4949436766095555,0.49508076838007076,0.00013709177051521686
154,0.4980728803555912,0.4982108388673179,0.0001379585117266321
155,0.5016925841723535,0.5018315452862517,0.00013896111389821638
156,0.5054962462122968,0.5056362608819593,0.0001400146696625194
157,0.5092689943251119,0.5094100539878573,0.00014105966274544302
158,0.5131143958928747,0.5132565206725903,0.0001421247797156765
159,0.5170598555029879,0.5172030731142095,0.00014321761122158017
160,0.5207630718662529,0.5209073152113344,0.00014424334508147832
161,0.5241458798345234,0.5242910601652774,0.00014518033075398956
162,0.5280562512185568,0.5282025146619188,0.00014626344336203702
163,0.532946139793935,0.5330937576610711,0.0001476178671360972
164,0.5380708752960317,0.5382199126359212,0.00014903733988947646
165,0.5428544350820407,0.5430047973942682,0.00015036231222758493
166,0.5472904010564222,0.5474419920628592,0.00015159100643687164
167,0.5515771378653349,0.5517299162318021,0.0001527783664671932
168,0.5564726239723949,0.5566267583130662,0.00015413434067126195
169,0.5621927787076152,0.562348497442991,0.0001557187353758153
170,0.5671969997717496,0.5673541045992369,0.00015710482748720704
171,0.5703750005666725,0.5705329856514015,0.0001579850847291203
172,0.5715941455322391,0.5717524683013346,0.00015832276909552971
173,0.5711623298666045,0.5713205330294157,0.00015820316281114688
174,0.5703679963349918,0.5705259794796567,0.0001579831446648916
175,0.5699599478434149,0.5701178179649363,0.00015787012152143105
176,0.5691374002985482,0.5692950425870765,0.00015764228852832937
177,0.5675458897529547,0.5677030912175898,0.0001572014646350257
178,0.5666564971590757,0.5668134522756693,0.00015695511659354102
179,0.5673270308667584,0.567484171710855,0.00015714084409652892
180,0.568551852051884,0.5687093321525722,0.00015748010068827617
181,0.5694546992635875,0.569612429439039,0.00015773017545154023
182,0.5696583353877928,0.5698161219673124,0.00015778657951957353
183,0.5692399975844267,0.569397668290822,0.00015767070639532277
184,0.5695195619778892,0.569677310119313,0.00015774814142375943
185,0.5713909207383859,0.5715491872173456,0.00015826647895966463
186,0.574774624075352,0.5749338277879875,0.0001592037126355054
187,0.5794869879506215,0.579647496915425,0.00016050896480358649
188,0.5855468495376329,0.5857090369907035,0.00016218745307063813
189,0.5928229369948192,0.5929871398119789,0.00016420281715966384
190,0.6006857503674021,0.600852131062687,0.0001663806952848317
191,0.6084939591323183,0.6086625025810936,0.00016854344877522374
192,0.6151969612281983,0.6153673613052497,0.00017040007705136658
193,0.620391591260123,0.6205634301696353,0.0001718389095123172
