taus,psis
0.0,1.6044877380216032e-20
0.1,2.781153769085697e-20
0.2,4.274075215604137e-20
0.30000000000000004,5.89311654901799e-20
0.4,7.38304282634902e-20
0.5,8.527792936731007e-20
0.6000000000000001,9.220061752639989e-20
0.7000000000000001,9.479087387582669e-20
0.8,9.403045235225377e-20
0.9,9.1072791451185e-20
1.0,8.689574625413798e-20
1.1,8.198731710154291e-20
1.2000000000000002,7.688796959731692e-20
1.3,7.164098187971461e-20
1.4000000000000001,6.64656254549174e-20
1.5,6.140104707889365e-20
1.6,5.650226621788391e-20
1.7000000000000002,5.182129993189758e-20
1.8,4.7376472307708186e-20
1.9000000000000001,4.320703017064603e-20
2.0,3.930070299431925e-20
2.1,3.569124803743507e-20
2.2,3.233667899013992e-20
2.3000000000000003,2.923661190570166e-20
2.4000000000000004,2.63816129221084e-20
2.5,2.374883992591426e-20
2.6,2.1343526307190793e-20
2.7,1.9148200707141108e-20
2.8000000000000003,1.717912359712494e-20
2.9000000000000004,1.5412485405950915e-20
3.0,1.3843077133892012e-20
3.1,1.2441738317645135e-20
3.2,1.1178187769919786e-20
3.3000000000000003,1.0035151735167906e-20
3.4000000000000004,8.991655168918773e-21
3.5,8.039101502211175e-21
3.6,7.17786653138898e-21
3.7,6.406194033638737e-21
3.8000000000000003,5.716500306308254e-21
3.9000000000000004,5.102171611435307e-21
4.0,4.559868253595894e-21
4.1000000000000005,4.077080451466441e-21
4.2,3.646609573986658e-21
4.3,3.261671844931186e-21
4.4,2.9162804628450947e-21
4.5,2.60522906155699e-21
4.6000000000000005,2.3272406678026352e-21
4.7,2.0788698616705026e-21
4.800000000000001,1.8563069613380033e-21
4.9,1.65685365959358e-21
5.0,1.4789170946578696e-21
5.1000000000000005,1.3206470896379845e-21
5.2,1.1797291862590178e-21
5.300000000000001,1.053435093665411e-21
5.4,9.405054140920865e-22
5.5,8.391451982810886e-22
5.6000000000000005,7.485466647194435e-22
5.7,6.6810465429549e-22
5.800000000000001,5.970127359577679e-22
5.9,5.342931915511299e-22
6.0,4.783258981262788e-22
6.1000000000000005,4.28147897148412e-22
6.2,3.8294844551449383e-22
6.300000000000001,3.4225213833728304e-22
6.4,3.057265649050906e-22
6.5,2.729973115312739e-22
6.6000000000000005,2.437145477580028e-22
6.7,2.1774899030860375e-22
6.800000000000001,1.9469254850307766e-22
6.9,1.7430339951189134e-22
7.0,1.561341113950423e-22
7.1000000000000005,1.3982758660755026e-22
7.2,1.2513282586209073e-22
7.300000000000001,1.1201931885614595e-22
7.4,1.0026091461841563e-22
7.5,8.975112413527867e-23
7.6000000000000005,8.031410659884698e-23
7.7,7.188003678555682e-23
7.800000000000001,6.434990549198088e-23
7.9,5.76330457817688e-23
8.0,5.161901167954673e-23
8.1,4.6232055446815954e-23
8.200000000000001,4.130978191096081e-23
8.3,3.673942484394452e-23
8.4,3.232960521302782e-23
8.5,2.785732651563517e-23
8.6,2.316020927981593e-23
8.700000000000001,1.8252488961546402e-23
8.8,1.338452284855565e-23
8.9,8.972227260742175e-24
9.0,5.41137608937276e-24
9.1,2.8978286690378245e-24
9.200000000000001,1.3576187400442716e-24
9.3,5.449417435528303e-25
9.4,1.7670139765334497e-25
9.5,3.6003775267441056e-26
9.600000000000001,0.0
9.700000000000001,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.100000000000001,0.0
10.200000000000001,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.600000000000001,0.0
10.700000000000001,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.100000000000001,0.0
11.200000000000001,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.600000000000001,0.0
