time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.82474563078546,0.8283408959430473,0.0035952651575871866
1,0.8296537140923472,0.8332703747690438,0.003616660676696493
2,0.8343046828680916,0.8379416182396325,0.0036369353715409317
3,0.8377009111921603,0.8413526515422364,0.003651740350076079
4,0.8402102713936712,0.8438729506501974,0.0036626792565262237
5,0.8420780086984546,0.8457488298724458,0.00367082117399115
6,0.8424725520060301,0.8461450930894745,0.003672541083444365
7,0.8406456137890418,0.8443101908080869,0.003664577019045082
8,0.8353104056261089,0.8389517251857621,0.003641319559653149
9,0.8265175458054669,0.8301205351680645,0.003602989362597608
10,0.8175922231688161,0.8211563048969892,0.003564081728173144
11,0.8108292821694083,0.814363882606344,0.0035346004369357087
12,0.8067106746586925,0.8102273210919593,0.003516646433266782
13,0.8047992610125034,0.8083075751325971,0.0035083141200936453
14,0.8032593506871114,0.8067609519666248,0.0035016012795134315
15,0.8013706223222523,0.8048639901792063,0.003493367856953972
16,0.8015472540951912,0.8050413919326522,0.003494137837461011
17,0.8047119580437322,0.8082198915891249,0.0035079335453927184
18,0.8074426581999687,0.810962495526068,0.0035198373260992436
19,0.8075986236924896,0.8111191409097942,0.0035205172173046234
20,0.8062898749162326,0.8098046869819127,0.003514812065680079
21,0.8046024531954865,0.8081099093828299,0.003507456187343413
22,0.8026842936987579,0.8061833881661384,0.0034990944673804767
23,0.800821774288934,0.8043127495849124,0.0034909752959783897
24,0.8005729990372346,0.8040628898618789,0.003489890824644297
25,0.8028034101264323,0.8063030238510555,0.0034996137246231084
26,0.8072923419894679,0.8108115240509448,0.0035191820614769633
27,0.8133823473723093,0.8169280772363392,0.00354572986402985
28,0.8195008708860028,0.8230732728699973,0.0035724019839945354
29,0.8246922344077917,0.8282872667976878,0.0035950323898961485
30,0.8290167349223521,0.8326306188531883,0.0036138839308363043
31,0.8324895411155238,0.8361185638462995,0.0036290227307757134
32,0.834164156593579,0.8378004793771903,0.0036363227836112458
33,0.8333678274738126,0.8370006788666926,0.0036328513928800916
34,0.8293905451463415,0.8330060586061182,0.003615513459776735
35,0.8223758321180648,0.8259607667515954,0.003584934633530614
36,0.814261744641923,0.8178113080107877,0.0035495633688646783
37,0.8065246703565938,0.810040505952238,0.0035158355956442047
38,0.7999626526376475,0.8034498828151024,0.003487230177454928
39,0.7950219721677523,0.7984876647272009,0.0034656925594486717
40,0.7924972627506336,0.7959519494926987,0.003454686742065008
41,0.7926632933428905,0.7961187038523587,0.003455410509468136
42,0.7951282549474471,0.798594410819171,0.0034661558717239056
43,0.7991338880750455,0.8026175054678496,0.0034836173928040675
44,0.8028494725868273,0.8063492871088268,0.003499814521999595
45,0.8051608587045144,0.8086707491161755,0.003509890411661159
46,0.806045894907011,0.8095596434049757,0.0035137484979647013
47,0.8056165742173377,0.8091284512028513,0.003511876985513591
48,0.8034752070143221,0.8069777492636367,0.003502542249314661
49,0.7994241897330083,0.8029090726207688,0.0034848828877604566
50,0.7934145537724872,0.7968732392073941,0.0034586854349069416
51,0.7855565236620967,0.7889809540481636,0.003424430386066911
52,0.775948281381462,0.7793308271216359,0.0033825457401739424
53,0.7654080348790026,0.7687446331420537,0.0033365982630511083
54,0.7574554231839475,0.7607573540942152,0.003301930910267654
55,0.7537443866456631,0.7570301402524489,0.0032857536067857065
56,0.7519532342306471,0.7552311797719768,0.0032779455413298126
57,0.7501658006718778,0.7534359543591431,0.003270153687265396
58,0.7479136557141098,0.7511739917582205,0.0032603360441106365
59,0.7450068916909967,0.7482545564495332,0.0032476647585365937
60,0.7407821168396913,0.7440113647855107,0.00322924794581934
61,0.7352676302445539,0.7384728392130481,0.003205208968494177
62,0.7304248234355665,0.7336089214409524,0.003184098005385835
63,0.7271144171049962,0.7302840842506194,0.0031696671456231456
64,0.7232884090110846,0.7264413976644802,0.0031529886533956854
65,0.7177437876358493,0.720872605947144,0.0031288183112946773
66,0.7116313654486551,0.7147335382371391,0.0031021727884840223
67,0.7058052872812405,0.7088820627895707,0.003076775508330217
68,0.6998684281726718,0.7029193234800021,0.003050895307330287
69,0.6936790362143599,0.6967029504690798,0.003023914254719949
70,0.6883498731316545,0.6913505562789455,0.0030006831472909794
