time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.9822302554664919,0.983232717612989,0.0010024621464971568
1,0.9907760482722981,0.9917872322370777,0.0010111839647795307
2,0.996781439052301,0.9977987521063632,0.0010173130540621824
3,0.9988203729296683,0.9998397669153857,0.001019393985717358
4,0.9995661217095322,1.000586276804896,0.0010201550953639498
5,0.999927012013161,1.0009475354324149,0.001020523419253804
6,0.9973571995768541,0.9983751002509047,0.0010179006740505705
7,0.9904766165895241,0.9914874949549538,0.0010108783654297119
8,0.9767684773371675,0.9777653652043176,0.0009968878671499854
9,0.9582434441853832,0.959221425442404,0.000977981257020725
10,0.9448618075896261,0.9458261315762962,0.0009643239866701426
11,0.9397656998077849,0.9407248227175005,0.0009591229097155957
12,0.9405104293575921,0.9414703123367302,0.0009598829791381214
13,0.9438716980743618,0.9448350115573293,0.0009633134829675583
14,0.9445095742623933,0.9454735387604657,0.0009639644980723108
15,0.9424237376455434,0.9433855733431227,0.000961835697579216
16,0.9459857561285737,0.9469512272147744,0.0009654710862006601
17,0.9557375602120355,0.9567129839691088,0.0009754237570732185
18,0.960248195282554,0.9612282225843558,0.0009800273018018522
19,0.9564576897100475,0.9574338484297819,0.0009761587197342802
20,0.950965247427507,0.9519358005721233,0.0009705531446164048
21,0.9469945501300349,0.9479610507892857,0.0009665006592508182
22,0.9437770070691848,0.9447402239107103,0.0009632168415255182
23,0.9414763230642473,0.9424371918324844,0.0009608687682370347
24,0.943890738105957,0.944854071021141,0.0009633329151840231
25,0.9516242635055978,0.9525954892406466,0.000971225735048783
26,0.9624373479292797,0.9634196094756989,0.000982261546419174
27,0.974060890149923,0.9750550146592468,0.000994124509323806
28,0.9826960519622587,0.9836989894996863,0.00100293753742752
29,0.9876006810240388,0.9886086242156392,0.0010079431916004405
30,0.9907244952726145,0.9917356266225102,0.0010111313498957662
31,0.9926742026486477,0.9936873238658178,0.0010131212171701064
32,0.990943329457634,0.9919546841492417,0.0010113546916077738
33,0.984641089740054,0.9856460123789736,0.0010049226389196551
34,0.9728775235971715,0.9738704403650641,0.000992916767892546
35,0.957260462807213,0.958237440835493,0.000976978028279966
36,0.9435096740077116,0.9444726180096731,0.0009629440019615336
37,0.9338135159773289,0.9347665641006634,0.0009530481233344832
38,0.9280345928177411,0.9289817429841732,0.000947150166432055
39,0.9257088866586634,0.9266536632142487,0.000944776555585336
40,0.9279753562044848,0.9289224459141531,0.000947089709668332
41,0.9343963153655169,0.9353499582926893,0.0009536429271723905
42,0.9431617485638354,0.9441243374738159,0.0009625889099804547
43,0.9522658896101899,0.9532377701875004,0.0009718805773105422
44,0.9574757758158537,0.9584529735921404,0.0009771977762867182
45,0.9579654450018982,0.9589431425335331,0.0009776975316349004
46,0.9557467902686801,0.9567222234459299,0.0009754331772497451
47,0.9519066080788038,0.952878121974134,0.0009715138953302776
48,0.9454415064161501,0.9464064220422314,0.0009649156260812938
49,0.936209074432995,0.9371645674582841,0.0009554930252891536
50,0.9244273055031403,0.925370774079676,0.0009434685765356927
51,0.9105797085239946,0.911509044271986,0.0009293357479913825
52,0.8948923364574256,0.8958056617062624,0.0009133252488367992
53,0.8796215666352917,0.8805193065683541,0.0008977399330624547
54,0.8737226196652753,0.8746143391453852,0.0008917194801098759
55,0.8777094464558571,0.8786052348830595,0.00089578842720243
56,0.8817086278105855,0.8826084977939228,0.0008998699833373388
57,0.8815432131749157,0.8824429143364215,0.0008997011615057848
58,0.8785508576929237,0.8794475048626768,0.0008966471697529698
59,0.8737426374128614,0.8746343773230426,0.0008917399101812381
60,0.8660252277620304,0.8669090913000465,0.0008838635380160417
61,0.8564702936234928,0.8573444054156908,0.000874111792197941
62,0.8508642000756702,0.8517325903005064,0.0008683902248361772
63,0.8495972176457267,0.8504643147909421,0.0008670971452153585
64,0.8451976432967971,0.8460602502456243,0.0008626069488271326
65,0.8358143294685709,0.8366673598269101,0.0008530303583391592
66,0.8266245461571162,0.8274681974418084,0.0008436512846922478
67,0.819563859902471,0.8204003050655241,0.0008364451630530676
68,0.8123792794317342,0.8132083920269699,0.0008291125952358039
69,0.8046543853658934,0.8054756139503857,0.0008212285844922863
70,0.7996589476597903,0.800475077910997,0.0008161302512067018
71,0.7978044231383759,0.7986186606657307,0.0008142375273549144
72,0.7957111945723834,0.7965232957550373,0.000812101182653969
73,0.7916402291625453,0.7924481755264077,0.0008079463638623977
74,0.7845652195884887,0.785365945212362,0.0008007256238733528
75,0.7753509951943125,0.776142316800021,0.0007913216057084824
76,0.7677660607061948,0.7685496411436123,0.000783580437417563
77,0.763244097276352,0.7640230626073411,0.0007789653309890719
78,0.7618319742434201,0.7626094983645921,0.000777524121172094
79,0.7626439685508859,0.7634223213917516,0.0007783528408657458
80,0.7637964067926063,0.7645759358095336,0.0007795290169273879
81,0.7645978319552722,0.7653781789050461,0.0007803469497739397
82,0.7656728599065747,0.7664543040276297,0.0007814441210549193
83,0.7668099205645561,0.7675925251673428,0.0007826046027867269
84,0.7656976842317063,0.7664791536884156,0.0007814694567092816
85,0.7619654448127662,0.7627431051537225,0.0007776603409563006
86,0.7572873635785838,0.7580602494796067,0.0007728859010228869
87,0.7524364287215647,0.7532043637686079,0.000767935047043159
88,0.7468390525939212,0.7476012749705835,0.0007622223766622162
89,0.7405111854505121,0.7412669496191889,0.0007557641686768411
90,0.7345137744758374,0.7352634176994043,0.0007496432235668347
91,0.729004706846532,0.7297487275271868,0.0007440206806547873
92,0.7227210747391982,0.723458682358053,0.0007376076188548078
93,0.7148259307689356,0.7155554806203502,0.0007295498514145505
94,0.7036767513785281,0.7043949224007515,0.0007181710222233426
95,0.6902435651766368,0.6909480263170892,0.0007044611404524451
96,0.6801835468323368,0.6808777407390861,0.0006941939067492457
97,0.6748549287079763,0.6755436842382012,0.0006887555302249212
98,0.6711245826931737,0.6718095310400499,0.000684948346876247
99,0.6666461570981775,0.6673265347732485,0.0006803776750710343
100,0.6584742774714053,0.6591463149432032,0.0006720374717979435
101,0.6473088589928564,0.6479695010618837,0.0006606420690273077
102,0.6395145298289311,0.6401672170218988,0.0006526871929677598
103,0.6363734324627919,0.6370229138583506,0.0006494813955587592
104,0.6328642717879541,0.6335101717414601,0.0006458999535059174
105,0.6273316690091634,0.6279719223998329,0.0006402533906694788
