taus,psis
0.0,3.421689163116808e-21
0.1,6.066672308262538e-21
0.2,9.550167487479764e-21
0.30000000000000004,1.346880411913957e-20
0.4,1.729400554260098e-20
0.5,2.0561235895865067e-20
0.6000000000000001,2.3042355870350667e-20
0.7000000000000001,2.4791050066796145e-20
0.8,2.5986419521987003e-20
0.9,2.678296644114344e-20
1.0,2.7295895038858217e-20
1.1,2.757942716513135e-20
1.2000000000000002,2.772587008719184e-20
1.3,2.776273832940011e-20
1.4000000000000001,2.772568155272882e-20
1.5,2.7611597083970735e-20
1.6,2.7433382195777247e-20
1.7000000000000002,2.718461318350833e-20
1.8,2.6907969234150868e-20
1.9000000000000001,2.659877635009243e-20
2.0,2.6253896128148475e-20
2.1,2.5871846078775813e-20
2.2,2.5441782994527368e-20
2.3000000000000003,2.497656627398717e-20
2.4000000000000004,2.4502137212863528e-20
2.5,2.4029692185609757e-20
2.6,2.3558722427497336e-20
2.7,2.3090713378853776e-20
2.8000000000000003,2.2607052232721317e-20
2.9000000000000004,2.208769376226987e-20
3.0,2.1551599702173952e-20
3.1,2.1001327945333598e-20
3.2,2.045150436285568e-20
3.3000000000000003,1.9917484607464635e-20
3.4000000000000004,1.9391513262657678e-20
3.5,1.886685772125358e-20
3.6,1.835789944729624e-20
3.7,1.7848768146303785e-20
3.8000000000000003,1.7342656568341802e-20
3.9000000000000004,1.6836881619758934e-20
4.0,1.633785624239905e-20
4.1000000000000005,1.5850597479027154e-20
4.2,1.5380568458248474e-20
4.3,1.49204024559907e-20
4.4,1.4468931648091358e-20
4.5,1.4022847294072536e-20
4.6000000000000005,1.357804476344853e-20
4.7,1.3148124087673336e-20
4.800000000000001,1.2725686487356453e-20
4.9,1.2313992632264351e-20
5.0,1.191544490225922e-20
5.1000000000000005,1.1524316917421452e-20
5.2,1.1148806407803818e-20
5.300000000000001,1.0775636968969178e-20
5.4,1.0408410775954734e-20
5.5,1.0040404821656149e-20
5.6000000000000005,9.683156156503412e-21
5.7,9.339357201271835e-21
5.800000000000001,9.013799830076177e-21
5.9,8.709627401416087e-21
6.0,8.418061415831751e-21
6.1000000000000005,8.137923190506185e-21
6.2,7.862229151036511e-21
6.300000000000001,7.589932558741041e-21
6.4,7.320245360171432e-21
6.5,7.054310066691943e-21
6.6000000000000005,6.79505722753945e-21
6.7,6.5406300108948636e-21
6.800000000000001,6.2991112976934936e-21
6.9,6.068145973831592e-21
7.0,5.848224403725329e-21
7.1000000000000005,5.6372069786964085e-21
7.2,5.431577784025533e-21
7.300000000000001,5.233259427729727e-21
7.4,5.042003891817498e-21
7.5,4.858509723985781e-21
7.6000000000000005,4.683389168071171e-21
7.7,4.513452479983067e-21
7.800000000000001,4.346840367397796e-21
7.9,4.18371094017406e-21
8.0,4.025178488955642e-21
8.1,3.8726357071086994e-21
8.200000000000001,3.726135502510627e-21
8.3,3.587046570906463e-21
8.4,3.453253568865704e-21
8.5,3.324801358192455e-21
8.6,3.200655704192986e-21
8.700000000000001,3.0810818291908763e-21
8.8,2.9651153775624225e-21
8.9,2.8520309225804984e-21
9.0,2.7427064256890983e-21
9.1,2.6372332059544317e-21
9.200000000000001,2.535567442312099e-21
9.3,2.438178278950683e-21
9.4,2.3445080712990745e-21
9.5,2.2547545757802542e-21
9.600000000000001,2.1686497015376688e-21
9.700000000000001,2.086383864303638e-21
9.8,2.0074010310145093e-21
9.9,1.931320757942133e-21
10.0,1.85835968498469e-21
10.100000000000001,1.7877841218306536e-21
10.200000000000001,1.7192644609909563e-21
10.3,1.6530279042968277e-21
10.4,1.5887913464683985e-21
10.5,1.5268885354051783e-21
10.600000000000001,1.4669063114936433e-21
10.700000000000001,1.4094042775669566e-21
10.8,1.3543089766132665e-21
10.9,1.3018714031638953e-21
11.0,1.2520698355603893e-21
11.100000000000001,1.2048107264480483e-21
11.200000000000001,1.1593060477444364e-21
11.3,1.1155118005636112e-21
11.4,1.073141092057361e-21
11.5,1.0316933983126811e-21
11.600000000000001,9.914400657700641e-22
11.700000000000001,9.526297463427223e-22
11.8,9.152981029007569e-22
11.9,8.795318399840794e-22
12.0,8.452645464772755e-22
12.100000000000001,8.123555848214597e-22
12.200000000000001,7.805726731121344e-22
12.3,7.500262821761078e-22
12.4,7.206933216413904e-22
12.5,6.924907180030228e-22
12.600000000000001,6.65715096929149e-22
12.700000000000001,6.401765443887232e-22
12.8,6.159484961613853e-22
12.9,5.926582750043271e-22
13.0,5.702815438671322e-22
13.100000000000001,5.484096423486046e-22
13.200000000000001,5.268750507336198e-22
13.3,5.0587658299926215e-22
13.4,4.854524210834822e-22
13.5,4.660013944409368e-22
13.600000000000001,4.4773478227835915e-22
13.700000000000001,4.306345718310885e-22
13.8,4.143819895904818e-22
13.9,3.9877810163295635e-22
14.0,3.8355801029379443e-22
14.100000000000001,3.6870327314551463e-22
14.200000000000001,3.5430276248951324e-22
14.3,3.4040691324218533e-22
14.4,3.2711819436276655e-22
14.5,3.14340591281109e-22
14.600000000000001,3.02093701287223e-22
