time [days],flux [fnu],noisy_flux [fnu],error [fnu],flux [mag],noisy_flux [mag],error [mag]
0.0,1.5001190321778766e-27,1.4910750072502927e-27,9.044024927583944e-30,18.459685697415786,18.444613518585992,0.015072178829792268
1.0,1.5056809112052624e-27,1.4921974905410388e-27,1.3483420664223478e-29,18.45566763870775,18.433280058836278,0.022387579871472094
2.0,1.5109704540247567e-27,1.5095817628144071e-27,1.3886912103495668e-30,18.451860069760425,18.44956238881198,0.0022976809484436377
3.0,1.5148447168112069e-27,1.5208292833734089e-27,5.9845665622020246e-30,18.449079708479093,18.458956243175667,0.00987653469657226
4.0,1.5177136608886713e-27,1.5349488246495787e-27,1.7235163760907344e-29,18.44702539196105,18.47541540419632,0.028390012235271683
5.0,1.5198525659766986e-27,1.523440329663725e-27,3.587763687026359e-30,18.44549634738854,18.451397846927613,0.005901499539070035
6.0,1.5203047766156756e-27,1.4969328593497388e-27,2.337191726593682e-29,18.445173349983328,18.406740402811437,0.038432947171889845
7.0,1.5182119393557771e-27,1.5364013152119726e-27,1.8189375856195415e-29,18.446668993914535,18.47662096469128,0.02995197077674431
8.0,1.5121167030038674e-27,1.4968841056513505e-27,1.523259735251698e-29,18.45103672328624,18.425852494247806,0.025184229038434907
9.0,1.5021246066588517e-27,1.5080852217219872e-27,5.96061506313557e-30,18.45823509885605,18.46815540612735,0.009920307271301642
10.0,1.4920495064823467e-27,1.4762333411610699e-27,1.581616532127692e-29,18.46554191662989,18.43904117846309,0.026500738166800313
11.0,1.4844603759438089e-27,1.4819241391195728e-27,2.5362368242361365e-30,18.47107847586809,18.466807164782026,0.004271311086063203
12.0,1.4798575465837784e-27,1.4894299581395467e-27,9.572411555768384e-30,18.474450221158193,18.490621391785165,0.0161711706269737
13.0,1.4777262607237396e-27,1.4625379023621705e-27,1.5188358361569056e-29,18.476015021868676,18.4503195348809,0.02569548698777661
14.0,1.4760114454383797e-27,1.4626433447239029e-27,1.336810071447694e-29,18.477275687123452,18.454633415690207,0.02264227143324518
15.0,1.473910909815981e-27,1.4749062519306067e-27,9.95342114625683e-31,18.478821916268114,18.48051018336078,0.0016882670926663271
16.0,1.4741072227955769e-27,1.4730902755587847e-27,1.0169472367921675e-30,18.47867731464076,18.476952631352688,0.0017246832880710903
17.0,1.4776289885229904e-27,1.4697147076799846e-27,7.914280843005695e-30,18.47608649344566,18.462696324288725,0.013390169156935427
18.0,1.4806745448122129e-27,1.4811381747044637e-27,4.636298922508383e-31,18.473850974434317,18.47463377625575,0.0007828018214320662
19.0,1.4808486828716517e-27,1.4919496469512612e-27,1.1100964079609547e-29,18.473723291494522,18.49246417334155,0.018740881847027466
20.0,1.4793880780243822e-27,1.47864092064912e-27,7.471573752620637e-31,18.474794713695058,18.473532101493497,0.0012626122015594438
21.0,1.4775069882357079e-27,1.4864405970343298e-27,8.93360879862205e-30,18.47617614084599,18.491292158688466,0.015116017842476804
22.0,1.4753715831849937e-27,1.4975575726452449e-27,2.2185989460251266e-29,18.47774646412441,18.515340365405127,0.037593901280714534
23.0,1.4733010731714276e-27,1.478349873471503e-27,5.0488003000754066e-30,18.479271237007346,18.487838393429094,0.008567156421747798
24.0,1.473024736844888e-27,1.4589274225941624e-27,1.4097314250725712e-29,18.479474899721268,18.455549106253397,0.023925793467869952
25.0,1.4755041004946877e-27,1.4694626382533442e-27,6.041462241343493e-30,18.477648948094313,18.46741267996175,0.010236268132562272
26.0,1.4805067336482174e-27,1.4968658159435187e-27,1.635908229530135e-29,18.473974032524573,18.50159815932437,0.027624126799798174
27.0,1.487320788229921e-27,1.4867323528821779e-27,5.884353477430955e-31,18.468988379749245,18.467999293614632,0.0009890861346115516
28.0,1.4941983341525527e-27,1.5117145549856618e-27,1.7516220833109082e-29,18.463979380278914,18.49328643482573,0.0293070545468175
29.0,1.5000586360901952e-27,1.4970531716286078e-27,3.0054644615873712e-30,18.459729410972965,18.454720499338983,0.005008911633982718
30.0,1.5049579184963135e-27,1.512941453226463e-27,7.983534730149574e-30,18.456189109013124,18.46945116543349,0.013262056420365502
31.0,1.5089038875114954e-27,1.5023602865925489e-27,6.543600918946457e-30,18.4533460563807,18.44250441004871,0.010841646331991119
32.0,1.5108103616934949e-27,1.5055907453073514e-27,5.219616386143477e-30,18.451975113207265,18.44333799944619,0.008637113761075734
33.0,1.5099034767200741e-27,1.5384097462875165e-27,2.8506269567442295e-29,18.45262703717719,18.499825864795902,0.047198827618712684
34.0,1.505382163533387e-27,1.5099691416041644e-27,4.5869780707774636e-30,18.45588308498465,18.463500715546996,0.007617630562346787
