time [days],flux [fnu],noisy_flux [fnu],error [fnu],flux [mag],noisy_flux [mag],error [mag]
0.0,1.6634828111018013e-27,1.6640835290529946e-27,6.007179511932493e-31,18.347454205927185,18.348357007487838,0.0009028015606535875
1.0,1.668348044940995e-27,1.667377355940159e-27,9.706890008362163e-31,18.344283358122166,18.34282879202641,0.001454566095755138
2.0,1.673106819630806e-27,1.691324243591637e-27,1.8217423960831206e-29,18.34119082647138,18.368411778157014,0.027220951685635847
3.0,1.677097621689233e-27,1.6854818157305014e-27,8.384194041268363e-30,18.33860414234138,18.351102213313577,0.012498070972194662
4.0,1.6804866182412026e-27,1.689257924088895e-27,8.771305847692384e-30,18.33641235369757,18.34946111253992,0.013048758842353105
5.0,1.683357188877591e-27,1.691619801273396e-27,8.262612395805346e-30,18.33455930498097,18.3468303376091,0.012271032628129556
6.0,1.6850954424500753e-27,1.6772616114922948e-27,7.833830957780631e-30,18.333438740014934,18.32181650373022,0.01162223628471526
7.0,1.6851157402139393e-27,1.7063730086468444e-27,2.1257268432904977e-29,18.333425661892576,18.36496246961091,0.031536807718332435
8.0,1.6824373216071186e-27,1.68901570874066e-27,6.578387133541276e-30,18.33515276558642,18.34492785059116,0.00977508500473793
9.0,1.6768956475500885e-27,1.711169079334703e-27,3.4273431784614706e-29,18.33873490625051,18.389831454557925,0.05109654830741482
10.0,1.6705454924260155e-27,1.7100084999863025e-27,3.946300756028716e-29,18.34285423280845,18.401911300902682,0.059057068094233424
11.0,1.6649662955869568e-27,1.646304875621651e-27,1.866141996530584e-29,18.34648638405594,18.318465666737563,0.0280207173183753
12.0,1.6606994500341358e-27,1.6521865162329663e-27,8.512933801169569e-30,18.34927239539509,18.3364571117491,0.012815283645988117
13.0,1.6577482392550696e-27,1.641358082241641e-27,1.6390157013428732e-29,18.35120356173278,18.326486061473524,0.02471750025925809
14.0,1.655142912701483e-27,1.646550060930186e-27,8.59285177129694e-30,18.352911253182842,18.339932235320767,0.012979017862076789
15.0,1.652476278253645e-27,1.6487396933379484e-27,3.736584915696797e-30,18.354661915532407,18.349008907127885,0.005653008404522546
16.0,1.6513136517408293e-27,1.649245240149648e-27,2.0684115911814607e-30,18.355426071714515,18.35229460788116,0.0031314638333561334
17.0,1.652361909180882e-27,1.653812810238328e-27,1.4509010574461963e-30,18.354737062717234,18.35693225532211,0.0021951926048777125
18.0,1.6535284339538946e-27,1.6541399706404675e-27,6.11536686573051e-31,18.353970831474875,18.35489542501983,0.0009245935449545806
19.0,1.6533655137742874e-27,1.647594519336864e-27,5.770994437423475e-30,18.354077813035467,18.34535168080798,0.008726132227485353
20.0,1.6524013603890234e-27,1.671974124851305e-27,1.957276446228167e-29,18.354711140373333,18.384323746807027,0.029612606433696093
21.0,1.6511707850239132e-27,1.6462749545762074e-27,4.895830447705778e-30,18.355520010426453,18.34810734528589,0.0074126651405639924
22.0,1.649688243296149e-27,1.6632286540267337e-27,1.3540410730584407e-29,18.35649530159964,18.37701495248763,0.02051965088799153
23.0,1.6481241509472576e-27,1.650886395211204e-27,2.7622442639461997e-30,18.357525191487305,18.361715173568385,0.00418998208108079
24.0,1.6475213293122462e-27,1.6316601446660713e-27,1.586118464617475e-29,18.357922385472737,18.333854131599512,0.02406825387322294
25.0,1.6485703507095684e-27,1.6534825441332504e-27,4.9121934236819775e-30,18.357231287857942,18.364680459532003,0.007449171674062467
26.0,1.6513003490992826e-27,1.6236181768913173e-27,2.7682172207965277e-29,18.355434818216246,18.313525161649128,0.04190965656711812
27.0,1.655446320442906e-27,1.6524852979092826e-27,2.9610225336232475e-30,18.352712242827046,18.348240605032064,0.0044716377949830495
