time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.8477024460899463,0.8508255127983619,0.00312306670841572
1,0.8520193595351576,0.8551583304192968,0.003138970884139216
2,0.8562881966049963,0.8594428945440685,0.0031546979390721795
3,0.8595052190134249,0.8626717689598027,0.0031665499463777295
4,0.861441592431355,0.8646152762764073,0.0031736838450523086
5,0.8625815504173047,0.8657594340436026,0.0031778836262978784
6,0.8634064069370625,0.8665873294621484,0.0031809225250859587
7,0.8640394464228316,0.8672227011631332,0.0031832547403016125
8,0.8639783168310083,0.8671613463604544,0.0031830295294460785
9,0.8627246880931736,0.8659030990607718,0.0031784109675982225
10,0.8600529016517835,0.8632214693455708,0.0031685676937872414
11,0.8553821144838657,0.858533474276492,0.0031513597926262817
12,0.8481950900405699,0.8513199717253708,0.0031248816848008796
13,0.8389170707850643,0.8420077708142729,0.003090700029208682
14,0.8297387271407787,0.8327956127347382,0.003056885593959517
15,0.8225796561129792,0.8256101665838125,0.003030510470833198
16,0.8179939638599614,0.8210075799324399,0.0030136160724785655
17,0.8156574030710252,0.8186624108927599,0.003005007821734717
18,0.8151870300744615,0.8181903049694448,0.0030032748949832587
19,0.8160264924464575,0.8190328600504438,0.0030063676039863304
20,0.816925938945007,0.819935620248781,0.003009681303774007
21,0.8168592503239381,0.8198686859365345,0.003009435612596341
22,0.8158308210587493,0.8188364677791289,0.0030056467203796364
23,0.8155551465940662,0.81855977768715,0.003004631093083782
24,0.8176188168100962,0.8206310507829151,0.003012233972818952
25,0.8220095160580044,0.8250379260448376,0.0030284099868331353
26,0.8263433101605439,0.8293876865140487,0.0030443763535048353
27,0.8284344644568777,0.8314865449457135,0.0030520804888357696
28,0.8278142497500964,0.8308640452721827,0.0030497955220862307
29,0.8257151016201298,0.8287571635563676,0.0030420619362378346
30,0.8233457056216361,0.8263790383371479,0.003033332715511764
31,0.8212188505832257,0.8242443476363601,0.00302549705313433
32,0.8193061417406516,0.8223245920790612,0.0030184503384095016
33,0.8174750402667009,0.820486744544533,0.003011704277831991
34,0.8158270173015841,0.818832650008335,0.0030056327067508872
35,0.8152048110113556,0.818208151414056,0.0030033404027004
36,0.8163740269863018,0.8193816749611971,0.0030076479748952726
37,0.8194179498448122,0.8224368121015422,0.0030188622567299517
38,0.8238987664955805,0.8269341367727521,0.0030353702771716484
39,0.8294205825831222,0.8324762960834055,0.0030557135002831763
40,0.8355576806704647,0.8386360041877547,0.003078323517290049
41,0.8413962296185745,0.8444960632517424,0.003099833633167858
42,0.8461852637696469,0.8493027409441206,0.0031174771744737345
43,0.8497731514959611,0.8529038470028383,0.0031306955068771264
44,0.8524993973761811,0.8556401367938511,0.0031407394176700496
45,0.8546959368494186,0.8578447686576842,0.003148831808265631
46,0.8564404424796802,0.8595957013160636,0.0031552588363833907
47,0.8572278144332687,0.8603859740695102,0.0031581596362415657
48,0.8565623762520553,0.8597180843112844,0.0031557080592290866
49,0.8543131580576969,0.8574605796497875,0.003147421592090571
50,0.8502637596201638,0.8533962626031272,0.003132502982963391
51,0.8442141831516261,0.8473243985607408,0.0031102154091147477
52,0.8364976329904668,0.8395794194372453,0.0030817864467786176
53,0.8284006947855557,0.8314526508617078,0.003051956076152113
54,0.8210253453969196,0.8240501295470677,0.0030247841501480927
