time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.9313646487344885,0.9342441349824553,0.002879486247966708
1,0.9373739158250268,0.9402719808347826,0.0028980650097557405
2,0.9425978172581105,0.9455120329263197,0.002914215668209158
3,0.9455471576921223,0.9484704917923353,0.0029233341002130445
4,0.9464265788487549,0.9493526318422931,0.002926052993538162
5,0.9464970619054776,0.9494233328104351,0.0029262709049575225
6,0.9466437596056541,0.9495704840537118,0.0029267244480577896
7,0.946886319751221,0.9498137941188772,0.00292747436765632
8,0.9461209399379775,0.9490460479922359,0.00292510805425834
9,0.9435365553995236,0.9464536733504986,0.0029171179509748972
10,0.939015014036754,0.9419181528054705,0.0029031387687164785
11,0.9316890861190249,0.9345695754252334,0.002880489306208577
12,0.9209299166287717,0.9237771419705074,0.002847225341735776
13,0.9079539433168504,0.9107610510346712,0.0028071077178207717
14,0.8967124736944929,0.8994848263276876,0.0027723526331946834
15,0.8899199855463996,0.8926713379448973,0.0027513523984976857
16,0.8873440632248978,0.8900874516826225,0.0027433884577246774
17,0.8876083708811413,0.8903525764949202,0.0027442056137788823
18,0.8897573541170243,0.8925082037103479,0.0027508495933235683
19,0.8927813402086932,0.8955415390148914,0.0027601988061982836
20,0.894728218418418,0.8974944363590541,0.002766217940636107
21,0.894313087200771,0.8970780216863887,0.0027649344856177736
22,0.8922817978910997,0.895040452269736,0.002758654378636273
23,0.8921051795234309,0.8948632878536837,0.002758108330252827
24,0.8962147311262484,0.8989855448961394,0.002770813769890998
25,0.9036126396287231,0.9064063254024265,0.0027936857737033997
26,0.9095209835192428,0.9123329360319771,0.002811952512734269
27,0.9105941415383948,0.9134094119178339,0.002815270379439047
28,0.9072883961975079,0.9100934462531873,0.002805050055679392
29,0.9026500931754973,0.905440803058631,0.0027907098831337304
30,0.8988262579608475,0.9016051457494557,0.002778887788608201
31,0.8961959920875293,0.8989667479222127,0.0027707558346833808
32,0.8941709980907762,0.8969354932816035,0.002764495190827305
33,0.8922732781685906,0.8950319062069273,0.002758628038336762
34,0.8906505182655536,0.8934041292412062,0.0027536109756525645
35,0.8908063265110836,0.8935604191967742,0.0027540926856905535
36,0.8938226569251685,0.896586075154789,0.002763418229620616
37,0.8993256333990685,0.9021060650993002,0.0027804317002317358
38,0.9062872056033305,0.9090891602929237,0.0028019546895932464
39,0.9140191664625923,0.9168450259407067,0.002825859478114383
40,0.9219036419258908,0.9247538777196619,0.002850235793771036
41,0.9285762618423863,0.9314471272760235,0.002870865433637188
42,0.9331241507702605,0.9360090768445317,0.002884926074271216
43,0.9358275582303158,0.938720842389269,0.0028932841589531474
44,0.9376038722345343,0.940502648197105,0.00289877596257074
45,0.9390773785986296,0.9419807101789356,0.00290333158030593
46,0.9402630781271881,0.9431700755171115,0.0029069973899234023
47,0.9401049005938017,0.943011408948595,0.0029065083547933465
48,0.9378252742071501,0.9407247346749104,0.0028994604677602875
49,0.9334976506868672,0.9363837315052818,0.0028860808184146053
50,0.9268804078530919,0.9297460302401443,0.0028656223870524074
51,0.9177759863592343,0.9206134607416111,0.002837474382376819
52,0.9070119507087258,0.9098161460819945,0.0028041953732686493
53,0.8968299996262981,0.8996027156126701,0.0027727159863720585
54,0.8887488015216545,0.8914965329879022,0.0027477314662477078
55,0.8828001869123674,0.8855295271352013,0.0027293402228338952
56,0.8786806854912528,0.8813972895127431,0.002716604021490311
57,0.8761736899833076,0.8788825431640304,0.0027088531807227863
58,0.8750370371692964,0.8777423761774004,0.0027053390081040324
59,0.8757210325229324,0.8784284862293097,0.0027074537063773076
60,0.8785963410991265,0.8813126843543128,0.0027163432551862107
61,0.8832517595752083,0.8859824959185353,0.0027307363433269533
62,0.8889451141645476,0.8916934525676768,0.0027483384031292833
63,0.8951990921256838,0.8979667658595653,0.0027676737338814734
64,0.9014549629438618,0.9042419778606136,0.0027870149167516594
65,0.906160753443409,0.908962317182738,0.0028015637393290138
66,0.9082573817650348,0.9110654276189979,0.0028080458539630855
67,0.9080714859931138,0.9108789571158805,0.0028074711227667397
68,0.9065632342075116,0.9093660422906397,0.0028028080831280612
69,0.9043794941776201,0.9071755508241398,0.002796056646519692
70,0.9017249154166199,0.9045127649414212,0.002787849524801221
71,0.8981200227512317,0.9008967270829343,0.002776704331702594
72,0.893182391501555,0.8959438302320774,0.002761438730522332
73,0.8870459135418145,0.8897883802145934,0.0027424666727788555
74,0.879833028641111,0.8825531953447984,0.0027201667036873046
75,0.8716086267432647,0.8743033661857876,0.0026947394425229708
76,0.8625762680736414,0.8652430823070519,0.0026668142334104897
77,0.8528076854914526,0.8554442983432176,0.0026366128517650083
78,0.8423229255293911,0.844927122804545,0.002604197275153839
79,0.8319687641529937,0.8345409496212435,0.00257218546824977
80,0.8251955112024385,0.8277467559051658,0.0025512447027272386
81,0.8244135172518425,0.8269623442754902,0.002548827023647628
82,0.8284517646060002,0.8310130766189997,0.002561312012999527
83,0.8331104131227812,0.8356861282101903,0.0025757150874091135
84,0.8354995033400539,0.838082604742195,0.002583101402141088
85,0.8353433474763671,0.8379259660937443,0.002582618617377209
86,0.8335932790269637,0.8361704869837152,0.0025772079567515293
87,0.8309725118289848,0.8335416171987249,0.0025691053697401408
88,0.8277446839416459,0.83030380988386,0.002559125942214064
89,0.8234265975088472,0.8259723732873873,0.0025457757785400715
90,0.8176246126999899,0.8201524505682918,0.0025278378683018885
91,0.8109465124232976,0.8134537037081851,0.0025071912848875335
92,0.8056757691606894,0.808166664966935,0.002490895806245666
93,0.8033959354274813,0.8058797827056436,0.0024838472781623386
94,0.8034162566603142,0.8059001667653303,0.0024839101050159918
95,0.8025960477825782,0.8050774220599921,0.0024813742774138707
96,0.7987421254732765,0.8012115846363412,0.0024694591630647863
97,0.7922001792807775,0.7946494128059872,0.002449233525209801
98,0.7852962718376214,0.7877241606547549,0.002427888817133523
99,0.7796730495334829,0.7820835531177583,0.00241050358427545
100,0.7753741736966324,0.7777713865103479,0.002397212813715555
101,0.7713008432540231,0.7736854626125235,0.0023846193585002912
102,0.7666484841614777,0.7690187198904879,0.002370235729010177
103,0.7615588616719374,0.763913361890709,0.0023545002187716395
104,0.7573956843587898,0.7597373133441113,0.002341628985321514
105,0.7551359411371524,0.7574705837079267,0.0023346425707743415
106,0.7544477182326146,0.7567802330348593,0.002332514802244749
107,0.7538832307868683,0.7562140003716631,0.0023307695847948648
108,0.752436126034479,0.7547624216270094,0.0023262955925303593
109,0.7499045195620532,0.7522229882244628,0.0023184686624095753
110,0.7460405980719564,0.7483471207056982,0.002306522633741776
111,0.7406853844763556,0.7429753504757819,0.002289965999426302
112,0.7343567546738148,0.7366271545424998,0.0022703998686850833
113,0.7285530098293967,0.7308054663463679,0.0022524565169711043
114,0.7242950940626808,0.7265343864447323,0.0022392923820515336
115,0.7215948466441905,0.7238257907114136,0.0022309440672231627
116,0.7203082156919409,0.7225351819013635,0.0022269662094225205
117,0.7203354730755348,0.7225625235562052,0.002227050480670437
118,0.7212734849342382,0.7235034354522368,0.002229950517998712
119,0.7223950372532705,0.724628455257912,0.0022334180046414756
120,0.7232282388082721,0.725464232809783,0.0022359940015108776
121,0.7237514239448731,0.7259890354700983,0.0022376115252251715
122,0.7242904256720626,0.7265297036209202,0.0022392779488576136
123,0.7250856399589247,0.7273273764599791,0.0022417365010544547
124,0.7259737262001047,0.7282182083841975,0.002244482184092737
125,0.7260349037098114,0.728279575035502,0.0022446713256906326
126,0.7246184402930653,0.7268587323598537,0.002240292066788322
127,0.7219352955267656,0.7241672921547413,0.0022319966279756485
128,0.7187314138212989,0.7209535050558032,0.0022220912345043173
129,0.7155176757162908,0.7177298310844398,0.0022121553681489522
130,0.7123849899384853,0.7145874600285548,0.0022024700900694708
131,0.7090364050906217,0.7112285224106643,0.002192117320042528
132,0.7052420046893202,0.7074223909180123,0.002180386228692139
133,0.7010980904258782,0.7032656649764049,0.0021675745505266132
134,0.6970382684251636,0.6991932912843241,0.0021550228591604714
135,0.693364927067851,0.6955085931121089,0.0021436660442579075
136,0.6899907366114559,0.6921239707212073,0.002133234109751469
137,0.6863799947023033,0.6885020655349361,0.0021220708326327923
138,0.6821538874551163,0.6842628924947568,0.0021090050396404963
139,0.6771816382965843,0.67927527070737,0.0020936324107857173
140,0.6708817660971081,0.6729559212866069,0.002074155189498665
141,0.6628426385594693,0.6648919392977907,0.0020493007383213147
142,0.6537061868072448,0.6557272405134166,0.0020210537061717813
143,0.6457276103669849,0.6477239968269075,0.001996386459922639
144,0.6404643320326902,0.6424444460931789,0.0019801140604887375
145,0.6376167177568978,0.6395880278906347,0.0019713101337369555
146,0.635729252695798,0.6376947273818462,0.001965474686048084
147,0.6337890878939773,0.635748564201331,0.001959476307353742
148,0.6312948575247358,0.6332466224571117,0.0019517649323759067
149,0.6272460676687518,0.6291853150176795,0.001939247348927733
150,0.6209769568998511,0.6228968221321497,0.001919865232298593
151,0.6132063221490738,0.6151021630253554,0.001895840876281604
152,0.6065209565085863,0.6083961283392362,0.0018751718306499387
153,0.6027086861353765,0.6045720716263494,0.0018633854909728808
154,0.6013528069810797,0.6032120005206145,0.0018591935395347334
155,0.6002375624740057,0.6020933080286662,0.0018557455546604916
156,0.5978094674625449,0.5996577061119307,0.0018482386493857872
157,0.5941104837148051,0.5959472862710908,0.0018368025562856879
158,0.5904943201949999,0.5923199427122539,0.001825622517253901
159,0.5879409261684022,0.5897586543952777,0.0018177282268755635
160,0.5866068087846636,0.5884204123406438,0.0018136035559801538
161,0.5866944940162078,0.5885083686673156,0.0018138746511078508
162,0.5883367381698765,0.5901556901228368,0.001818951952960265
163,0.5910958931017901,0.5929233754930628,0.0018274823912727458
164,0.5939442221355398,0.5957805106633709,0.001836288527831086
165,0.596195109354214,0.5980383569166196,0.0018432475624054637
166,0.5979798133653518,0.5998285786706345,0.001848765305282805
167,0.6004139505721748,0.602270241463298,0.0018562908911231469
168,0.604294753281722,0.6061630423929283,0.00186828911120633
169,0.6090737234148474,0.6109567875970171,0.0018830641821696486
170,0.6121549928988484,0.6140475833961059,0.0018925904972574242
171,0.611717408799875,0.6136086464248744,0.0018912376249994585
172,0.6083682978078783,0.6102491810361788,0.0018808832283005153
173,0.6047684960507937,0.6066382498254812,0.0018697537746874585
174,0.6027685129972395,0.6046320834540324,0.0018635704567929038
175,0.602320069376305,0.6041822533866172,0.001862184010312222
