time [days],normalised_flux [arbitary unit],noisy_flux [arbitary unit],error [arbitary unit]
0,0.7983445859571894,0.8012885896834707,0.0029440037262812918
1,0.801859991765539,0.8048169590265911,0.0029569672610521374
2,0.8054798321641933,0.8084501480767045,0.0029703159125112123
3,0.8084929292667927,0.8114743563827288,0.0029814271159360646
4,0.8106516033615638,0.813640990880427,0.002989387518863096
5,0.8121956000230642,0.8151906812386152,0.0029950812155509405
6,0.8134065741466204,0.8164061209931719,0.0029995468465515
7,0.8143644875916298,0.817367566873675,0.0030030792820451052
8,0.8147446542412551,0.8177491354392808,0.003004481198025738
9,0.8141924733680403,0.8171949183243518,0.00300244495631142
10,0.8125025763582324,0.8154987895905722,0.002996213232339821
11,0.8092281476500163,0.8122122859832611,0.002984138333244873
12,0.803938125998969,0.8069027566613074,0.0029646306623384317
13,0.7968176150198598,0.7997559878341158,0.0029383728142559646
14,0.789342952515384,0.792253761499869,0.0029108089844850295
15,0.7829194095615519,0.7858065308618907,0.002887121300338796
16,0.7781322538289782,0.7810017218445539,0.00286946801557569
17,0.7749696273370272,0.7778274327393142,0.0028578054022869977
18,0.7733182572654156,0.7761699730170307,0.0028517157516150826
19,0.772890159191609,0.7757402962736286,0.0028501370820196857
20,0.7728270831720578,0.7756769876527173,0.0028499044806594913
21,0.7723585339867245,0.7752067106288393,0.0028481766421147936
22,0.7713639851280074,0.7742084942365816,0.0028445091085740966
23,0.7709170165400654,0.7737598773914689,0.0028428608514034733
24,0.7721209855311453,0.7749682861811751,0.0028473006500297983
25,0.7751005738576784,0.7779588621429855,0.002858288285307089
26,0.7783213779455692,0.7811915433819251,0.0028701654363558486
27,0.780243596729284,0.7831208506076003,0.0028772538783162827
28,0.780355928015724,0.7832335961308644,0.0028776681151404236
29,0.7793086360346422,0.7821824421188388,0.0028738060841965894
30,0.7778400598395306,0.7807084503502183,0.002868390510687623
31,0.7763161025211581,0.7791788732329482,0.002862770711790129
32,0.774793867084199,0.7776510243467624,0.0028571572625634245
33,0.7732411436126435,0.7760925749972257,0.002851431384582223
34,0.771761520518564,0.7746074955927019,0.0028459750741379815
35,0.7709620163310763,0.7738050431253004,0.0028430267942240904
36,0.7714352902316387,0.7742800622874344,0.0028447720557957423
37,0.773350244208361,0.7762020779161579,0.002851833707797012
38,0.7764899839058973,0.7793533958288306,0.0028634119229332964
39,0.7806285954388483,0.7835072690520204,0.0028786736131720175
40,0.7854869261327984,0.788383515498038,0.0028965893652395875
41,0.7903947786995972,0.7933094664355138,0.0029146877359166696
42,0.7947584161456404,0.7976891953853102,0.002930779239669888
43,0.798360356559217,0.8013044184417281,0.0029440618825110104
44,0.8013332077377292,0.8042882324113723,0.00295502467364302
45,0.8038453405911908,0.8068096290947785,0.0029642885035876267
46,0.8059266431028541,0.8088986066911829,0.0029719635883287713
47,0.8072321067934971,0.8102088844558953,0.0029767776623982655
48,0.807395014653309,0.8103723930604918,0.0029773784071828644
49,0.8062635652765413,0.809236771310992,0.0029732060344507204
50,0.8036421311704355,0.8066056703117772,0.0029635391413417463
51,0.7993373130563636,0.8022849775982006,0.002947664541837078
52,0.7935103270775332,0.7964365038198206,0.002926176742287341
53,0.7870407225014312,0.7899430417011052,0.0029023191996739913
54,0.7807422744752246,0.7836213672952311,0.002879092820006483
55,0.7750162111321759,0.7778741883185132,0.002857977186337287
56,0.7700741273212792,0.7729138799045933,0.0028397525833139823
57,0.7660473245786679,0.7688722277817922,0.0028249032031243066
58,0.7629952067097141,0.7658088548150557,0.002813648105341591
59,0.7611334546967474,0.7639402373395306,0.0028067826427831976
60,0.7606895007248905,0.763494646227308,0.002805145502417453
61,0.7616508408906555,0.7644595314650632,0.002808690574407692
62,0.7637569892681608,0.7665734465498032,0.0028164572816423167
63,0.7667812548740486,0.7696088645444834,0.002827609670434836
64,0.7704322919331452,0.7732733652969473,0.0028410733638021364
65,0.7739584727349308,0.7768125493677506,0.0028540766328198023
66,0.7766847356516999,0.7795488657480578,0.0028641300963579406
67,0.7783670250703768,0.7812373588366843,0.002870333766307465
68,0.7791320813305822,0.7820052363454087,0.0028731550148265606
69,0.7791422763472182,0.7820154689575487,0.0028731926103304243
70,0.7784851353712742,0.7813559046853038,0.0028707693140296773
71,0.7770544589756784,0.77991995247684,0.0028654935011616202
72,0.7747056702657401,0.777562502290597,0.002856832024856855
73,0.7714218345711041,0.7742665570073303,0.002844722436226135
74,0.767236549869098,0.7700658385014567,0.0028292886323587475
75,0.7621647960297663,0.7649753818833195,0.0028105858535531873
76,0.7562682823599115,0.7590571240211429,0.002788841661231387
77,0.7496188184306288,0.7523831392935358,0.0027643208629070516
78,0.7422529809043299,0.7449901392443038,0.002737158339973916
79,0.7344972970752702,0.7372058552812992,0.0027085582060289537
80,0.7277772690727594,0.7304610462658923,0.0026837771931328917
81,0.7234483793441527,0.726116193170444,0.0026678138262912427
82,0.7217795632936523,0.724441223134863,0.0026616598412106517
83,0.7215626031485063,0.7242234629198135,0.0026608597713072544
84,0.721573427863991,0.7242343275529018,0.00266089968891086
85,0.7212247302343852,0.7238843440535864,0.0026596138192012606
86,0.72040223290991,0.7230588136588924,0.00265658074898233
87,0.71912289924994,0.721774762282878,0.002651863032937957
88,0.7173778097643174,0.7200232375435582,0.002645427779240824
89,0.7149694711288107,0.7176060178333354,0.0026365467045247246
90,0.7116885504085592,0.7143129982738158,0.0026244478652566244
91,0.707646888131757,0.7102564318202802,0.002609543688523203
92,0.7037064832521822,0.7063014961643307,0.002595012912148467
93,0.7006964572370359,0.7032803702708101,0.002583913033774306
94,0.6987656976521456,0.701342490748599,0.002576793096453437
95,0.6969653023697416,0.699535456264886,0.0025701538951443666
96,0.694324047136803,0.6968844610457501,0.0025604139089471676
97,0.6905525361098491,0.693099042061365,0.0025465059515157903
98,0.6862270714112546,0.6887576266261906,0.0025305552149359305
99,0.6819731569425731,0.6844880252720872,0.002514868329514061
100,0.6780320631853793,0.6805323981981892,0.002500335012809857
101,0.6742018368454851,0.6766880473801993,0.0024862105347141865
102,0.6702270302172655,0.6726985831145001,0.0024715528972346313
103,0.6660869097097335,0.6685431953521814,0.0024562856424478856
104,0.6622402418783225,0.6646823424124493,0.002442100534126693
105,0.6591533211272856,0.6615840382232909,0.0024307170960053063
106,0.6569214083581131,0.6593438949736657,0.0024224866155526823
107,0.6551236174182987,0.6575394744364081,0.00241585701810944
108,0.6533310002170247,0.6557402467165521,0.002409246499527393
109,0.6512961462952065,0.6536978889954552,0.0024017427002486786
110,0.6487500436445227,0.6511423972466013,0.0023923536020785943
111,0.6454739653560393,0.6478542379759724,0.0023802726199331206
112,0.6415052660853893,0.6438709035895506,0.002365637504161307
113,0.6373708621176357,0.6397212534475245,0.0023503913298887967
114,0.6335787276826784,0.6359151350035273,0.00233640732084878
115,0.6303694689665517,0.6326940417114729,0.002324572744921206
116,0.6278797248545499,0.6301951163310412,0.002315391476491319
117,0.6262045773059511,0.6285137914491056,0.0023092141431544453
118,0.6252965901605632,0.627602455978212,0.002305865817648821
119,0.6248824697464003,0.6271868084389657,0.0023043386925654047
120,0.6247155925451255,0.6270193158554224,0.002303723310296863
121,0.6246765162019884,0.6269800954129805,0.002303579210992091
122,0.624781920114807,0.6270858880169954,0.0023039679021883
123,0.625080383308566,0.6273854518341818,0.002305068525615877
124,0.6255143971515517,0.6278210661619625,0.002306669010410893
125,0.6257220130372928,0.6280294476593857,0.0023074346220928765
126,0.625354321247628,0.627660399956475,0.002306078708846971
127,0.6243142156495239,0.6266164588281871,0.0023022431786631306
128,0.6227785911090735,0.6250751714643784,0.0022965803553049256
129,0.6209338613781658,0.6232236390428816,0.0022897776647157948
130,0.618872065766995,0.6211542402813057,0.002282174514310711
131,0.6165586810865848,0.618832324681742,0.0022736435951571927
132,0.6139310992494174,0.6161950532808751,0.0022639540314577595
133,0.6110074048604248,0.6132605773730659,0.002253172512641067
134,0.6079533078523118,0.6101952179688266,0.0022419101165148014
135,0.604924913644512,0.6071556561474558,0.002230742502943875
136,0.6019626642077929,0.6041824830149627,0.0022198188071698008
137,0.5989164051925766,0.60112499050728,0.002208585314703309
138,0.595625436874374,0.5978218862979316,0.0021964494235577003
139,0.5919725572246007,0.5941555361599886,0.0021829789353878634
140,0.5876727985145718,0.5898399215076923,0.0021671229931204544
141,0.5824565863517902,0.5846044738564832,0.0021478875046929973
142,0.5764041912428848,0.578529759721349,0.002125568478464266
143,0.5703385707526258,0.5724417714344774,0.002103200681851578
144,0.5650533732002071,0.567137084000669,0.00208371080046183
145,0.5608161752608838,0.5628842608203886,0.0020680855595047523
146,0.5573403941222792,0.5593956622683465,0.002055268146067269
147,0.5542968732428497,0.5563409179936969,0.00204404475084713
148,0.5514119202626447,0.5534453263588642,0.002033406096219459
149,0.5481480713905277,0.5501694416022299,0.0020213702117022354
150,0.5440305379527132,0.5460367242025057,0.0020061862497925045
151,0.5390515830610862,0.5410394087407543,0.0019878256796680618
152,0.534072105115373,0.5360415682960838,0.0019694631807108736
153,0.5299447207708602,0.5318989636631094,0.001954242892249254
154,0.5269042425894296,0.5288472733068195,0.0019430307173898527
155,0.5243767559796341,0.5263104662480245,0.0019337102683904491
156,0.5217515229738536,0.5236755523401784,0.0019240293663246976
157,0.5188163882339889,0.5207295938936545,0.001913205659665575
158,0.5158794560699125,0.5177818313946738,0.0019023753247613684
159,0.5132965466545031,0.5151893971511672,0.0018928504966641186
160,0.51125208524492,0.5131373965133939,0.0018853112684737825
161,0.5099457490792249,0.5118262430562592,0.001880493977034433
162,0.5095482707530158,0.5114272989749188,0.0018790282219030537
163,0.5100225521099361,0.5119033293085424,0.0018807771986063967
164,0.5109987517889748,0.512883128856038,0.0018843770670632471
165,0.5121333432073695,0.5140219042338687,0.001888561026499204
166,0.5133218551031548,0.515214798928149,0.0018929438249943255
167,0.5148611016728355,0.5167597216779111,0.0018986200050756027
168,0.5170784147898047,0.5189852114371392,0.0019067966473344878
169,0.5199085338945287,0.5218257669891526,0.0019172330946238972
170,0.5224143777835955,0.5243408515167565,0.0019264737331610104
171,0.5236776962991834,0.525608828690376,0.0019311323911926318
172,0.5234830276455873,0.525413442169769,0.0019304145241817471
173,0.5225674244674876,0.5244944625810122,0.0019270381135245763
174,0.5216942151120283,0.5236180331478552,0.001923818035826907
175,0.5211434983739086,0.5230652855672175,0.0019217871933089408
176,0.5205862658383819,0.522505998161288,0.0019197323229060443
177,0.519629356423599,0.5215455600135088,0.0019162035899098072
178,0.518108466241474,0.5200190613429664,0.0019105951014924002
179,0.5160037287870465,0.5179065623842741,0.0019028335972276105
180,0.5133208950029396,0.5152138352874345,0.001892940284494821
181,0.510131670022796,0.5120128496084765,0.0018811795856804928
182,0.5066502994346326,0.5085186409950238,0.0018683415603911614
183,0.5030630694596914,0.5049181826239751,0.0018551131642837427
184,0.4994836876326376,0.5013256013419216,0.0018419137092840002
185,0.4960422922519652,0.49787151534994867,0.0018292230979834183
186,0.4928436460342851,0.49466107369136547,0.0018174276570803959
187,0.4899423392675874,0.49174906796323875,0.0018067286956513508
188,0.4874310667694917,0.4892285348078753,0.0017974680383836155
