taus,psis
0.0,9.562206906884628e-21
0.1,1.678716225620887e-20
0.2,2.6147761041785274e-20
0.30000000000000004,3.654482252279059e-20
0.4,4.6504223161618543e-20
0.5,5.470372536521344e-20
0.6000000000000001,6.047429016946172e-20
0.7000000000000001,6.383504175497837e-20
0.8,6.522301176447592e-20
0.9,6.523395015015078e-20
1.0,6.433546993830952e-20
1.1,6.275655439209769e-20
1.2000000000000002,6.078658942403099e-20
1.3,5.850067743969788e-20
1.4000000000000001,5.601857324724693e-20
1.5,5.343863478527224e-20
1.6,5.0886697407680896e-20
1.7000000000000002,4.836194010940379e-20
1.8,4.586717156990753e-20
1.9000000000000001,4.338938276786047e-20
2.0,4.0940890833312385e-20
2.1,3.8570133244771495e-20
2.2,3.627007879717696e-20
2.3000000000000003,3.407372609757902e-20
2.4000000000000004,3.1948849932790837e-20
2.5,2.991033941709099e-20
2.6,2.796145193221606e-20
2.7,2.6104910490189615e-20
2.8000000000000003,2.4356795634674123e-20
2.9000000000000004,2.271737053614443e-20
3.0,2.119328924122124e-20
3.1,1.975659669355498e-20
3.2,1.8391244260655082e-20
3.3000000000000003,1.7096631376343513e-20
3.4000000000000004,1.5861635951467738e-20
3.5,1.470103746697596e-20
3.6,1.3610053676466738e-20
3.7,1.2600108053694243e-20
3.8000000000000003,1.1665368608235612e-20
3.9000000000000004,1.0808572409956775e-20
4.0,1.001725151585625e-20
4.1000000000000005,9.283740187652935e-21
4.2,8.604888917180308e-21
4.3,7.972938115063677e-21
4.4,7.386222705002621e-21
4.5,6.840085406514012e-21
4.6000000000000005,6.329910242256558e-21
4.7,5.8544294134309325e-21
4.800000000000001,5.4140161988835954e-21
4.9,5.0045507330657565e-21
5.0,4.622445976844702e-21
5.1000000000000005,4.265637724586651e-21
5.2,3.9336838046944754e-21
5.300000000000001,3.6261369603169775e-21
5.4,3.343451999235206e-21
5.5,3.0844515329459925e-21
5.6000000000000005,2.846293337321846e-21
5.7,2.6277154444860183e-21
5.800000000000001,2.4259878335764382e-21
5.9,2.239472504153007e-21
6.0,2.067228603886881e-21
6.1000000000000005,1.9087480676445814e-21
6.2,1.7635689945510866e-21
6.300000000000001,1.629807323972493e-21
6.4,1.5059033560234436e-21
6.5,1.3908764216963957e-21
6.6000000000000005,1.283490073072669e-21
6.7,1.1837208530682072e-21
6.800000000000001,1.0911832354923107e-21
6.9,1.0058347906096736e-21
7.0,9.273523140549184e-22
7.1000000000000005,8.552735279525743e-22
7.2,7.890180371240006e-22
7.300000000000001,7.2848305748807635e-22
7.4,6.727497538364647e-22
7.5,6.215659612432005e-22
7.6000000000000005,5.742877092896202e-22
7.7,5.303376386676841e-22
7.800000000000001,4.8946154827080755e-22
7.9,4.513697621333543e-22
8.0,4.1631043714781344e-22
8.1,3.840830806611413e-22
8.200000000000001,3.5450837344857616e-22
8.3,3.273515745805609e-22
8.4,3.0238614907122917e-22
8.5,2.793459832713091e-22
8.6,2.580365165329284e-22
8.700000000000001,2.3821500431985345e-22
8.8,2.199175304198394e-22
8.9,2.029559951718334e-22
9.0,1.8733086517785825e-22
9.1,1.7293798200268014e-22
9.200000000000001,1.5970294886433374e-22
9.3,1.475344652108108e-22
9.4,1.3630869743790385e-22
9.5,1.2595623652024512e-22
9.600000000000001,1.1641538177923878e-22
9.700000000000001,1.0759674364938668e-22
9.8,9.948832953071157e-23
9.9,9.200467518855231e-23
10.0,8.505863590577334e-23
10.100000000000001,7.861971847774296e-23
10.200000000000001,7.264886513700398e-23
10.3,6.712663310372603e-23
10.4,6.20365141280294e-23
10.5,5.735230371069974e-23
10.600000000000001,5.301784710662447e-23
10.700000000000001,4.9027589177660436e-23
10.8,4.5328010752034055e-23
10.9,4.190118192288523e-23
11.0,3.87344057797774e-23
11.100000000000001,3.580535850458206e-23
11.200000000000001,3.310449023546276e-23
11.3,3.0614468164365187e-23
11.4,2.8316229499538766e-23
11.5,2.619007069685222e-23
11.600000000000001,2.4230675655377522e-23
11.700000000000001,2.2412738196902473e-23
11.8,2.0679972232087137e-23
11.9,1.8977685256311036e-23
12.0,1.7201123161517362e-23
12.100000000000001,1.5226136428342973e-23
12.200000000000001,1.2953474561963386e-23
12.3,1.040546615121318e-23
12.4,7.741946509829177e-24
12.5,5.2438271517740046e-24
12.600000000000001,3.186216513147467e-24
12.700000000000001,1.714968397022407e-24
12.8,8.049795372586614e-25
12.9,3.23760411131296e-25
13.0,1.0445718590180325e-25
13.100000000000001,2.0345172411892073e-26
13.200000000000001,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.700000000000001,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.100000000000001,0.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.600000000000001,0.0
14.700000000000001,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.100000000000001,0.0
15.200000000000001,0.0
15.3,0.0
15.4,0.0
15.5,0.0
15.600000000000001,0.0
15.700000000000001,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.1,0.0
16.2,0.0
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,0.0
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,0.0
17.3,0.0
17.400000000000002,0.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,0.0
17.900000000000002,0.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.400000000000002,0.0
18.5,0.0
18.6,0.0
18.7,0.0
18.8,0.0
18.900000000000002,0.0
19.0,0.0
19.1,0.0
19.200000000000003,0.0
19.3,0.0
19.400000000000002,0.0
19.5,0.0
19.6,0.0
19.700000000000003,0.0
19.8,0.0
19.900000000000002,0.0
20.0,0.0
20.1,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,0.0
20.6,0.0
20.700000000000003,0.0
20.8,0.0
20.900000000000002,0.0
21.0,0.0
21.1,0.0
21.200000000000003,0.0
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.700000000000003,0.0
21.8,0.0
21.900000000000002,0.0
22.0,0.0
22.1,0.0
22.200000000000003,0.0
22.3,0.0
22.400000000000002,0.0
22.5,0.0
22.6,0.0
22.700000000000003,0.0
22.8,0.0
22.900000000000002,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.400000000000002,0.0
23.5,0.0
23.6,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.1,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,0.0
24.700000000000003,0.0
24.8,0.0
24.900000000000002,0.0
25.0,0.0
25.1,0.0
25.200000000000003,0.0
25.3,0.0
25.400000000000002,0.0
25.5,0.0
25.6,0.0
25.700000000000003,0.0
25.8,0.0
25.900000000000002,0.0
26.0,0.0
26.1,0.0
26.200000000000003,0.0
26.3,0.0
26.400000000000002,0.0
26.5,0.0
26.6,0.0
26.700000000000003,0.0
26.8,0.0
26.900000000000002,0.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,0.0
27.400000000000002,0.0
27.5,0.0
27.6,0.0
27.700000000000003,0.0
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.1,0.0
28.200000000000003,0.0
28.3,0.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.700000000000003,0.0
28.8,0.0
28.900000000000002,0.0
29.0,0.0
29.1,0.0
29.200000000000003,0.0
29.3,0.0
29.400000000000002,0.0
29.5,0.0
29.6,0.0
29.700000000000003,0.0
29.8,0.0
29.900000000000002,0.0
